aa_ocompra;n_ocompra;aa_certificado;t_form_medicion;o_certificado;aa_factura;o_factura;t_factura;e_factura;t_fact_proveedor;n_suc_fact_proveedor;n_fact_proveedor;f_factura;fh_alta;f_autorizacion;c_numcred;c_juris;c_sjuris;c_entidad;c_programa;c_inciso;c_pprincipal;c_pparcial;c_psparcial;c_ubica_geo;i_devengado;i_pagado
2021;65638;2022;DRP;9719;2022;491241;FRP;Y;B;4;4222;2022-11-18 00:00:00;2022-11-23 12:22:46;2022-12-03 00:00:00;46129;70;0;0;1;3;3;5;0;2;1138374,27;1138374,27
2021;65638;2022;DRP;9719;2022;491241;FRP;Y;B;4;4222;2022-11-18 00:00:00;2022-11-23 12:22:46;2022-12-03 00:00:00;46830;70;0;0;1;3;3;5;0;3;266312,63;266312,63
2021;65641;2022;DRP;12391;2022;570038;FRP;Y;B;4;3958;2023-01-19 00:00:00;2023-01-25 07:57:56;2023-01-31 00:00:00;53918;70;0;0;1;3;3;5;0;4;66141,19;66141,19
2021;65644;2022;DRP;11090;2022;555000;FRP;Y;B;3;60;2023-01-02 00:00:00;2023-01-06 11:12:20;2023-01-06 00:00:00;60634;70;0;0;20;3;3;5;0;1;509315,09;509315,09
2021;65639;2022;DRP;11953;2022;566755;FRP;Y;B;3;20857;2023-01-16 00:00:00;2023-01-18 09:48:25;2023-01-30 00:00:00;50941;70;0;0;26;3;3;5;0;1;1382555,04;1382555,04
2021;65639;2022;DRP;11953;2022;566755;FRP;Y;B;3;20857;2023-01-16 00:00:00;2023-01-18 09:48:25;2023-01-30 00:00:00;58101;70;0;0;59;3;3;5;0;9;3919118,58;3919118,58
2021;65639;2022;DRP;11953;2022;566755;FRP;Y;B;3;20857;2023-01-16 00:00:00;2023-01-18 09:48:25;2023-01-30 00:00:00;59284;70;0;0;5;3;3;5;0;8;679415,27;679415,27
2021;65639;2023;DRP;253;2023;70062;FRP;Y;B;3;21162;2023-03-07 00:00:00;2023-03-09 18:23:08;2023-03-23 00:00:00;38393;70;0;0;3;3;3;5;0;9;7150,74;7150,74
2021;65639;2023;DRP;253;2023;70062;FRP;Y;B;3;21162;2023-03-07 00:00:00;2023-03-09 18:23:08;2023-03-23 00:00:00;34809;70;0;0;59;3;3;5;0;8;22208958,53;22208958,53
2021;65643;2023;DRP;445;2023;80318;FRP;Y;B;2;4066;2023-03-10 00:00:00;2023-03-20 13:03:47;2023-03-21 00:00:00;38085;70;0;0;7;3;3;5;0;15;970592,21;970592,21
2021;65639;2022;DRP;10238;2022;551899;FRP;Y;B;3;20773;2023-01-02 00:00:00;2023-01-04 09:39:18;2023-01-04 00:00:00;45126;70;0;0;65;3;3;5;0;1;18828,76;18828,76
2021;65639;2022;DRP;10238;2022;551899;FRP;Y;B;3;20773;2023-01-02 00:00:00;2023-01-04 09:39:18;2023-01-04 00:00:00;44625;70;0;0;87;3;3;5;0;8;3684331,06;3684331,06
2021;65639;2022;DRP;10238;2022;551899;FRP;Y;B;3;20773;2023-01-02 00:00:00;2023-01-04 09:39:18;2023-01-04 00:00:00;65120;70;0;0;19;3;3;5;0;8;4085729,78;4085729,78
2021;65638;2022;DRP;11734;2022;566676;FRP;Y;B;4;4324;2023-01-12 00:00:00;2023-01-18 09:11:43;2023-01-31 00:00:00;54930;70;0;0;1;3;3;5;0;14;2430914,08;2430914,08
2021;65638;2022;DRP;11734;2022;566676;FRP;Y;B;4;4324;2023-01-12 00:00:00;2023-01-18 09:11:43;2023-01-31 00:00:00;59194;70;0;0;7;3;3;5;0;2;150967,35;150967,35
2021;65638;2022;DRP;11734;2022;566676;FRP;Y;B;4;4324;2023-01-12 00:00:00;2023-01-18 09:11:43;2023-01-31 00:00:00;46830;70;0;0;1;3;3;5;0;3;1230777,38;1230777,38
2021;65641;2022;DRP;10732;2022;534498;FRP;Y;B;4;3865;2022-12-16 00:00:00;2022-12-22 12:51:18;2022-12-22 00:00:00;39380;70;0;0;7;3;3;5;0;4;1125672,08;1125672,08
2021;65641;2022;DRP;10732;2022;534498;FRP;Y;B;4;3865;2022-12-16 00:00:00;2022-12-22 12:51:18;2022-12-22 00:00:00;45848;70;0;0;1;3;3;5;0;4;1188753,82;1188753,82
2021;65641;2022;DRP;10732;2022;534498;FRP;Y;B;4;3865;2022-12-16 00:00:00;2022-12-22 12:51:18;2022-12-22 00:00:00;39375;70;0;0;7;3;3;5;0;4;161458,98;161458,98
2021;37224;2022;DRP;11269;2022;556360;FRP;Y;B;3;348;2023-01-06 00:00:00;2023-01-06 19:39:23;2023-01-09 00:00:00;45153;55;0;0;3;3;3;5;0;1;9316175,9;9316175,9
2021;65641;2022;DRP;11792;2022;566655;FRP;Y;B;4;3954;2023-01-16 00:00:00;2023-01-18 09:01:36;2023-01-31 00:00:00;48338;70;0;0;40;3;3;5;0;4;6266327,55;6266327,55
2021;65641;2022;DRP;11792;2022;566655;FRP;Y;B;4;3954;2023-01-16 00:00:00;2023-01-18 09:01:36;2023-01-31 00:00:00;46131;70;0;0;1;3;3;5;0;4;52919,24;52919,24
2021;65641;2022;DRP;11792;2022;566655;FRP;Y;B;4;3954;2023-01-16 00:00:00;2023-01-18 09:01:36;2023-01-31 00:00:00;57399;70;0;0;5;3;3;5;0;4;11849,36;11849,36
2021;65641;2022;DRP;11792;2022;566655;FRP;Y;B;4;3954;2023-01-16 00:00:00;2023-01-18 09:01:36;2023-01-31 00:00:00;46830;70;0;0;1;3;3;5;0;3;687503,77;687503,77
2021;65640;2022;DRP;10730;2022;541165;FRP;Y;B;3;5551;2022-12-19 00:00:00;2022-12-27 13:35:00;2023-01-02 00:00:00;50948;70;0;0;2;3;3;5;0;6;30783,28;30783,28
2021;65640;2022;DRP;10730;2022;541165;FRP;Y;B;3;5551;2022-12-19 00:00:00;2022-12-27 13:35:00;2023-01-02 00:00:00;58246;70;0;0;5;3;3;5;0;7;47127,72;47127,72
2021;65638;2022;DRP;10815;2022;541899;FRP;Y;B;4;4290;2022-12-26 00:00:00;2022-12-28 08:37:34;2023-01-19 00:00:00;58250;70;0;0;5;3;3;5;0;14;40091,41;40091,41
2021;65638;2022;DRP;10815;2022;541899;FRP;Y;B;4;4290;2022-12-26 00:00:00;2022-12-28 08:37:34;2023-01-19 00:00:00;59198;70;0;0;7;3;3;5;0;14;923955,91;923955,91
2021;65639;2023;DRP;980;2023;116905;FRP;Y;B;3;21285;2023-04-03 00:00:00;2023-04-11 13:41:54;2023-04-23 00:00:00;13755;70;0;0;5;3;3;5;0;1;13307,14;13307,14
2021;65642;2022;DRP;13277;2022;584183;FRP;Y;B;2;3971;2023-03-03 00:00:00;2023-03-07 13:12:25;2023-03-23 00:00:00;45128;70;0;0;26;3;3;5;0;13;70789,39;70789,39
2021;65642;2022;DRP;13277;2022;584183;FRP;Y;B;2;3971;2023-03-03 00:00:00;2023-03-07 13:12:25;2023-03-23 00:00:00;47403;70;0;0;19;3;3;5;0;12;2097637,76;2097637,76
2021;65640;2022;DRP;13679;2022;584185;FRP;Y;B;3;5630;2023-03-03 00:00:00;2023-03-07 13:14:56;2023-03-22 00:00:00;46132;70;0;0;1;3;3;5;0;5;48545,74;48545,74
2021;65640;2022;DRP;13679;2022;584185;FRP;Y;B;3;5630;2023-03-03 00:00:00;2023-03-07 13:14:56;2023-03-22 00:00:00;53245;70;0;0;59;3;3;5;0;5;6554,09;6554,09
2021;65640;2022;DRP;13679;2022;584185;FRP;Y;B;3;5630;2023-03-03 00:00:00;2023-03-07 13:14:56;2023-03-22 00:00:00;54927;70;0;0;1;3;3;5;0;6;191298,11;191298,11
2021;65640;2022;DRP;13679;2022;584185;FRP;Y;B;3;5630;2023-03-03 00:00:00;2023-03-07 13:14:56;2023-03-22 00:00:00;59280;70;0;0;59;3;3;5;0;6;384329,47;384329,47
2021;37225;2022;DRP;13124;2022;578069;FRP;Y;B;3;445;2023-02-02 00:00:00;2023-02-06 23:43:40;2023-02-07 00:00:00;45153;55;0;0;3;3;3;5;0;1;10431792,95;10431792,95
2021;65638;2023;DRP;272;2023;70084;FRP;Y;B;4;4413;2023-03-06 00:00:00;2023-03-09 18:35:12;2023-03-23 00:00:00;13756;70;0;0;5;3;3;5;0;2;44244,55;44244,55
2021;37224;2022;DRP;13657;2022;583447;FRP;Y;B;3;469;2023-03-02 00:00:00;2023-03-02 19:32:07;2023-03-08 00:00:00;45153;55;0;0;3;3;3;5;0;1;6966455,4;6966455,4
2021;65639;2022;DRP;13704;2022;586180;FRP;Y;B;3;21161;2023-03-07 00:00:00;2023-03-09 18:17:24;2023-03-23 00:00:00;53293;70;0;0;1;3;3;5;0;4;2838588,47;2838588,47
2021;65639;2022;DRP;13704;2022;586180;FRP;Y;B;3;21161;2023-03-07 00:00:00;2023-03-09 18:17:24;2023-03-23 00:00:00;58101;70;0;0;59;3;3;5;0;9;4397529,6;4397529,6
2021;65639;2022;DRP;13704;2022;586180;FRP;Y;B;3;21161;2023-03-07 00:00:00;2023-03-09 18:17:24;2023-03-23 00:00:00;58102;70;0;0;59;3;3;5;0;10;2848958,43;2848958,43
2021;65639;2022;DRP;13704;2022;586180;FRP;Y;B;3;21161;2023-03-07 00:00:00;2023-03-09 18:17:24;2023-03-23 00:00:00;53292;70;0;0;1;3;3;5;0;4;975310,46;975310,46
2021;65639;2022;DRP;13704;2022;586180;FRP;Y;B;3;21161;2023-03-07 00:00:00;2023-03-09 18:17:24;2023-03-23 00:00:00;17812;70;0;0;27;3;3;5;0;1;5352311,21;5352311,21
2021;65643;2022;DRP;10979;2022;551859;FRP;Y;B;2;3820;2022-12-31 00:00:00;2023-01-04 09:23:15;2023-01-05 00:00:00;53292;70;0;0;1;3;3;5;0;4;107124,22;107124,22
2021;65643;2023;DRP;453;2023;80337;FRP;Y;B;2;4074;2023-03-16 00:00:00;2023-03-20 13:08:01;2023-03-21 00:00:00;10544;70;0;0;40;3;3;5;0;15;5009421,31;5009421,31
2021;65644;2022;DRP;11975;2022;570509;FRP;Y;B;3;62;2023-01-18 00:00:00;2023-01-25 16:23:57;2023-01-26 00:00:00;46128;70;0;0;1;3;3;5;0;1;480649,57;480649,57
2021;65644;2022;DRP;11975;2022;570509;FRP;Y;B;3;62;2023-01-18 00:00:00;2023-01-25 16:23:57;2023-01-26 00:00:00;45126;70;0;0;65;3;3;5;0;1;4941,12;4941,12
2021;65644;2022;DRP;11975;2022;570509;FRP;Y;B;3;62;2023-01-18 00:00:00;2023-01-25 16:23:57;2023-01-26 00:00:00;50941;70;0;0;26;3;3;5;0;1;364348,01;364348,01
2021;65644;2022;DRP;11975;2022;570509;FRP;Y;B;3;62;2023-01-18 00:00:00;2023-01-25 16:23:57;2023-01-26 00:00:00;59193;70;0;0;7;3;3;5;0;1;337814,15;337814,15
2021;65644;2022;DRP;11975;2022;568263;FRP;D;B;2;62;2023-01-18 00:00:00;2023-01-20 11:57:34;2023-01-25 00:00:00;39382;70;0;0;1;3;3;5;0;1;306572,91;
2021;65644;2022;DRP;11975;2022;568263;FRP;D;B;2;62;2023-01-18 00:00:00;2023-01-20 11:57:34;2023-01-25 00:00:00;53286;70;0;0;1;3;3;5;0;4;315330,36;
2021;65644;2022;DRP;11975;2022;568263;FRP;D;B;2;62;2023-01-18 00:00:00;2023-01-20 11:57:34;2023-01-25 00:00:00;54925;70;0;0;1;3;3;5;0;1;8462,23;
2021;65641;2022;DRP;13436;2022;584133;FRP;Y;B;4;4032;2023-03-02 00:00:00;2023-03-07 10:56:36;2023-03-07 00:00:00;46123;70;0;0;1;3;3;5;0;4;279084,9;279084,9
2021;65641;2022;DRP;13436;2022;584133;FRP;Y;B;4;4032;2023-03-02 00:00:00;2023-03-07 10:56:36;2023-03-07 00:00:00;45848;70;0;0;1;3;3;5;0;4;589958,21;589958,21
2021;65641;2022;DRP;13436;2022;584133;FRP;Y;B;4;4032;2023-03-02 00:00:00;2023-03-07 10:56:36;2023-03-07 00:00:00;53918;70;0;0;1;3;3;5;0;4;33871,67;33871,67
2021;65641;2022;DRP;13436;2022;584133;FRP;Y;B;4;4032;2023-03-02 00:00:00;2023-03-07 10:56:36;2023-03-07 00:00:00;39375;70;0;0;7;3;3;5;0;4;80129,33;80129,33
2021;65640;2022;DRP;11759;2022;568356;FRP;Y;B;3;5591;2023-01-16 00:00:00;2023-01-20 13:48:20;2023-01-31 00:00:00;48339;70;0;0;40;3;3;5;0;5;49196,05;49196,05
2021;65640;2022;DRP;11759;2022;568356;FRP;Y;B;3;5591;2023-01-16 00:00:00;2023-01-20 13:48:20;2023-01-31 00:00:00;49453;70;0;0;59;3;3;5;0;7;7291258,53;7291258,53
2021;65640;2022;DRP;11759;2022;568356;FRP;Y;B;3;5591;2023-01-16 00:00:00;2023-01-20 13:48:20;2023-01-31 00:00:00;54928;70;0;0;1;3;3;5;0;7;1373232,69;1373232,69
2021;65640;2022;DRP;11759;2022;568356;FRP;Y;B;3;5591;2023-01-16 00:00:00;2023-01-20 13:48:20;2023-01-31 00:00:00;57419;70;0;0;7;3;3;5;0;1;889203,63;889203,63
2021;65639;2022;DRP;11099;2022;557891;FRP;Y;B;3;20807;2023-01-06 00:00:00;2023-01-10 08:06:06;2023-01-30 00:00:00;46128;70;0;0;1;3;3;5;0;1;590506,76;590506,76
2021;65639;2022;DRP;11099;2022;557891;FRP;Y;B;3;20807;2023-01-06 00:00:00;2023-01-10 08:06:06;2023-01-30 00:00:00;39391;70;0;0;1;3;3;5;0;10;416370,49;416370,49
2021;65639;2022;DRP;11099;2022;557891;FRP;Y;B;3;20807;2023-01-06 00:00:00;2023-01-10 08:06:06;2023-01-30 00:00:00;17812;70;0;0;27;3;3;5;0;1;13412791,14;13412791,14
2021;65642;2022;DRP;11004;2022;555046;FRP;Y;B;2;3872;2022-12-28 00:00:00;2023-01-06 11:32:12;2023-01-23 00:00:00;50959;70;0;0;61;3;3;5;0;12;101511,15;101511,15
2021;65642;2022;DRP;11004;2022;555046;FRP;Y;B;2;3872;2022-12-28 00:00:00;2023-01-06 11:32:12;2023-01-23 00:00:00;39392;70;0;0;1;3;3;5;0;12;289081,09;289081,09
2021;65642;2022;DRP;11004;2022;555046;FRP;Y;B;2;3872;2022-12-28 00:00:00;2023-01-06 11:32:12;2023-01-23 00:00:00;48346;70;0;0;40;3;3;5;0;12;321090,94;321090,94
2021;65642;2022;DRP;11004;2022;555046;FRP;Y;B;2;3872;2022-12-28 00:00:00;2023-01-06 11:32:12;2023-01-23 00:00:00;47403;70;0;0;19;3;3;5;0;12;1024014,08;1024014,08
2021;65644;2022;DRP;10729;2022;545165;FRP;Y;B;3;57;2022-12-26 00:00:00;2022-12-29 14:58:48;2023-01-06 00:00:00;49450;70;0;0;59;3;3;5;0;1;3820849,56;3820849,56
2021;65644;2022;DRP;10729;2022;545165;FRP;Y;B;3;57;2022-12-26 00:00:00;2022-12-29 14:58:48;2023-01-06 00:00:00;54925;70;0;0;1;3;3;5;0;1;766512,63;766512,63
2021;65642;2022;DRP;11086;2022;555047;FRP;Y;B;2;3894;2023-01-04 00:00:00;2023-01-06 11:32:12;2023-01-31 00:00:00;46135;70;0;0;1;3;3;5;0;11;79084,65;79084,65
2021;65642;2022;DRP;11086;2022;555047;FRP;Y;B;2;3894;2023-01-04 00:00:00;2023-01-06 11:32:12;2023-01-31 00:00:00;49455;70;0;0;59;3;3;5;0;12;20312,75;20312,75
2021;65642;2022;DRP;11086;2022;555047;FRP;Y;B;2;3894;2023-01-04 00:00:00;2023-01-06 11:32:12;2023-01-31 00:00:00;47403;70;0;0;19;3;3;5;0;12;5238229,89;5238229,89
2021;65644;2023;DRP;137;2023;61946;FRP;Y;B;3;84;2023-03-02 00:00:00;2023-03-06 11:42:33;2023-03-09 00:00:00;16746;70;0;0;51;3;3;5;0;4;4919142,52;4919142,52
2021;65644;2022;DRP;13722;2022;583898;FRP;Y;B;3;88;2023-03-02 00:00:00;2023-03-06 11:47:55;2023-03-09 00:00:00;46128;70;0;0;1;3;3;5;0;1;33615,83;33615,83
2021;65644;2022;DRP;13722;2022;583898;FRP;Y;B;3;88;2023-03-02 00:00:00;2023-03-06 11:47:55;2023-03-09 00:00:00;46122;70;0;0;1;3;3;5;0;1;66762,64;66762,64
2021;65644;2022;DRP;13722;2022;583898;FRP;Y;B;3;88;2023-03-02 00:00:00;2023-03-06 11:47:55;2023-03-09 00:00:00;49450;70;0;0;59;3;3;5;0;1;1344270,24;1344270,24
2021;65644;2022;DRP;13722;2022;583898;FRP;Y;B;3;88;2023-03-02 00:00:00;2023-03-06 11:47:55;2023-03-09 00:00:00;48337;70;0;0;40;3;3;5;0;3;117194,81;117194,81
2021;37242;2022;DRP;11393;2022;562870;FRP;Y;B;2;3897;2023-01-09 00:00:00;2023-01-11 15:11:23;2023-01-13 00:00:00;45153;55;0;0;3;3;3;5;0;1;6764579,73;6764579,73
2021;65645;2022;DRP;11083;2022;567783;FRP;Y;B;4;6913;2023-01-02 00:00:00;2023-01-19 14:52:52;2023-01-31 00:00:00;60636;70;0;0;57;3;3;5;0;1;1056656,15;1056656,15
2021;65639;2022;DRP;12548;2022;577189;FRP;Y;B;3;20918;2023-02-01 00:00:00;2023-02-03 18:28:18;2023-02-14 00:00:00;53292;70;0;0;1;3;3;5;0;4;2381810,57;2381810,57
2021;65642;2022;DRP;12388;2022;572741;FRP;Y;B;2;3906;2023-01-25 00:00:00;2023-02-01 07:21:33;2023-02-02 00:00:00;46137;70;0;0;1;3;3;5;0;13;753997,93;753997,93
2021;65642;2022;DRP;12388;2022;572741;FRP;Y;B;2;3906;2023-01-25 00:00:00;2023-02-01 07:21:33;2023-02-02 00:00:00;45128;70;0;0;26;3;3;5;0;13;176775,56;176775,56
2021;65642;2022;DRP;12388;2022;572741;FRP;Y;B;2;3906;2023-01-25 00:00:00;2023-02-01 07:21:33;2023-02-02 00:00:00;49455;70;0;0;59;3;3;5;0;12;103907,6;103907,6
2021;65642;2022;DRP;12388;2022;572741;FRP;Y;B;2;3906;2023-01-25 00:00:00;2023-02-01 07:21:33;2023-02-02 00:00:00;50944;70;0;0;26;3;3;5;0;13;275881,12;275881,12
2021;65642;2022;DRP;12388;2022;572741;FRP;Y;B;2;3906;2023-01-25 00:00:00;2023-02-01 07:21:33;2023-02-02 00:00:00;48349;70;0;0;40;3;3;5;0;89;2049055,36;2049055,36
2021;65641;2023;DRP;299;2023;70067;FRP;Y;B;4;4039;2023-03-07 00:00:00;2023-03-09 18:28:03;2023-03-29 00:00:00;34805;70;0;0;59;3;3;5;0;4;10713214,49;10713214,49
2021;65641;2023;DRP;299;2023;70067;FRP;Y;B;4;4039;2023-03-07 00:00:00;2023-03-09 18:28:03;2023-03-29 00:00:00;28134;70;0;0;7;3;3;5;0;4;240640,77;240640,77
2021;65640;2023;DRP;297;2023;70054;FRP;Y;B;3;5636;2023-03-07 00:00:00;2023-03-09 18:12:58;2023-03-22 00:00:00;13773;70;0;0;70;3;3;5;0;7;165838,45;165838,45
2021;65640;2023;DRP;297;2023;70054;FRP;Y;B;3;5636;2023-03-07 00:00:00;2023-03-09 18:12:58;2023-03-22 00:00:00;10533;70;0;0;40;3;3;5;0;3;608998,91;608998,91
2021;65640;2023;DRP;297;2023;70054;FRP;Y;B;3;5636;2023-03-07 00:00:00;2023-03-09 18:12:58;2023-03-22 00:00:00;2770;70;0;0;1;3;3;5;0;6;3031560,88;3031560,88
2021;65640;2023;DRP;297;2023;70054;FRP;Y;B;3;5636;2023-03-07 00:00:00;2023-03-09 18:12:58;2023-03-22 00:00:00;25585;70;0;0;2;3;3;5;0;6;45924,55;45924,55
2021;65645;2023;DRP;2554;2023;176319;FRP;Y;B;2;326;2023-05-10 00:00:00;2023-05-15 08:40:14;2023-05-18 00:00:00;16560;70;0;0;1;3;3;5;0;1;205689,39;205689,39
2021;65645;2023;DRP;2554;2023;176319;FRP;Y;B;2;326;2023-05-10 00:00:00;2023-05-15 08:40:14;2023-05-18 00:00:00;15176;70;0;0;1;3;3;5;0;1;5694707,04;5694707,04
2021;65645;2023;DRP;2554;2023;176319;FRP;Y;B;2;326;2023-05-10 00:00:00;2023-05-15 08:40:14;2023-05-18 00:00:00;15179;70;0;0;1;3;3;5;0;4;515615,72;515615,72
2021;65639;2023;DRP;1801;2023;147110;FRP;Y;B;3;21418;2023-04-24 00:00:00;2023-04-26 09:59:33;2023-05-02 00:00:00;24213;70;0;0;57;3;3;5;0;1;8616508,06;8616508,06
2021;65639;2023;DRP;1801;2023;147110;FRP;Y;B;3;21418;2023-04-24 00:00:00;2023-04-26 09:59:33;2023-05-02 00:00:00;37857;70;0;0;65;3;3;5;0;1;35689,42;35689,42
2021;65639;2023;DRP;1801;2023;147110;FRP;Y;B;3;21418;2023-04-24 00:00:00;2023-04-26 09:59:33;2023-05-02 00:00:00;16567;70;0;0;1;3;3;5;0;12;197102,91;197102,91
2020;37067;2023;DRP;2839;2023;197257;FRP;Y;B;7;798;2023-05-22 00:00:00;2023-05-30 12:10:31;2023-06-02 00:00:00;31816;20;23;0;70;3;3;6;0;14;1639187,9;1639187,9
2021;65644;2023;DRP;811;2023;97066;FRP;Y;B;3;93;2023-03-27 00:00:00;2023-03-29 08:38:35;2023-03-29 00:00:00;38391;70;0;0;3;3;3;5;0;3;406216,37;406216,37
2021;65644;2023;DRP;811;2023;97066;FRP;Y;B;3;93;2023-03-27 00:00:00;2023-03-29 08:38:35;2023-03-29 00:00:00;39460;70;0;0;5;3;3;5;0;4;8964,42;8964,42
2021;65644;2023;DRP;811;2023;97066;FRP;Y;B;3;93;2023-03-27 00:00:00;2023-03-29 08:38:35;2023-03-29 00:00:00;7266;70;0;0;1;3;3;5;0;4;17815262,15;17815262,15
2021;65644;2023;DRP;811;2023;97066;FRP;Y;B;3;93;2023-03-27 00:00:00;2023-03-29 08:38:35;2023-03-29 00:00:00;6134;70;0;0;1;3;3;5;0;4;3588154,11;3588154,11
2021;65644;2023;DRP;1783;2023;150771;FRP;Y;B;3;101;2023-04-25 00:00:00;2023-04-27 12:22:38;2023-04-27 00:00:00;34802;70;0;0;59;3;3;5;0;1;10980199,5;10980199,5
2021;65644;2023;DRP;1783;2023;150771;FRP;Y;B;3;101;2023-04-25 00:00:00;2023-04-27 12:22:38;2023-04-27 00:00:00;34804;70;0;0;59;3;3;5;0;3;37419602,74;37419602,74
2021;65644;2023;DRP;1783;2023;150771;FRP;Y;B;3;101;2023-04-25 00:00:00;2023-04-27 12:22:38;2023-04-27 00:00:00;37857;70;0;0;65;3;3;5;0;1;16762,9;16762,9
2021;65644;2023;DRP;1783;2023;150771;FRP;Y;B;3;101;2023-04-25 00:00:00;2023-04-27 12:22:38;2023-04-27 00:00:00;16560;70;0;0;1;3;3;5;0;1;1973178,27;1973178,27
2021;65644;2023;DRP;1783;2023;150771;FRP;Y;B;3;101;2023-04-25 00:00:00;2023-04-27 12:22:38;2023-04-27 00:00:00;29871;70;0;0;1;3;3;5;0;4;433786,79;433786,79
2021;65643;2023;DRP;683;2023;127546;FRP;Y;B;2;4149;2023-04-11 00:00:00;2023-04-13 17:15:46;2023-04-13 00:00:00;34816;70;0;0;59;3;3;5;0;15;11526732,07;11526732,07
2021;65638;2023;DRP;1135;2023;218856;FRP;Y;B;4;4519;2023-05-09 00:00:00;2023-06-09 14:16:22;2023-06-13 00:00:00;39037;70;0;0;1;3;3;5;0;4;83221,76;83221,76
2021;37265;2023;DRP;1221;2023;155430;FRP;Y;B;2;4190;2023-05-03 00:00:00;2023-05-03 12:53:38;2023-05-03 00:00:00;45000;55;0;0;5;3;3;5;0;1;11923707,09;11923707,09
2021;65639;2023;DRP;2835;2023;188695;FRP;Y;B;3;21571;2023-05-19 00:00:00;2023-05-23 09:51:39;2023-05-24 00:00:00;6134;70;0;0;1;3;3;5;0;4;134988,02;134988,02
2021;65639;2023;DRP;2835;2023;188695;FRP;Y;B;3;21571;2023-05-19 00:00:00;2023-05-23 09:51:39;2023-05-24 00:00:00;39037;70;0;0;1;3;3;5;0;4;30970424,05;30970424,05
2021;65639;2023;DRP;2835;2023;188695;FRP;Y;B;3;21571;2023-05-19 00:00:00;2023-05-23 09:51:39;2023-05-24 00:00:00;10538;70;0;0;40;3;3;5;0;8;49972,99;49972,99
2021;65644;2023;DRP;3764;2023;235246;FRP;Y;B;3;131;2023-06-21 00:00:00;2023-06-22 14:25:55;2023-06-22 00:00:00;24216;70;0;0;57;3;3;5;0;4;100689,78;100689,78
2021;65644;2023;DRP;3764;2023;235246;FRP;Y;B;3;131;2023-06-21 00:00:00;2023-06-22 14:25:55;2023-06-22 00:00:00;34804;70;0;0;59;3;3;5;0;3;10209710,78;10209710,78
2021;65640;2023;DRP;1110;2023;152049;FRP;Y;B;3;5683;2023-04-26 00:00:00;2023-04-28 13:02:24;2023-05-02 00:00:00;16565;70;0;0;1;3;3;5;0;6;504522,18;504522,18
2021;65644;2023;DRP;4045;2023;242768;FRP;Y;B;3;135;2023-06-23 00:00:00;2023-06-27 10:20:07;2023-06-27 00:00:00;38083;70;0;0;7;3;3;5;0;4;495744,35;495744,35
2021;65644;2023;DRP;4045;2023;242768;FRP;Y;B;3;135;2023-06-23 00:00:00;2023-06-27 10:20:07;2023-06-27 00:00:00;2241;70;0;0;1;3;3;5;0;1;1195627,42;1195627,42
2021;65644;2023;DRP;4045;2023;242768;FRP;Y;B;3;135;2023-06-23 00:00:00;2023-06-27 10:20:07;2023-06-27 00:00:00;2768;70;0;0;1;3;3;5;0;2;617464,79;617464,79
2021;65638;2023;DRP;2801;2023;218863;FRP;Y;B;4;4557;2023-05-29 00:00:00;2023-06-09 14:17:50;2023-06-13 00:00:00;2768;70;0;0;1;3;3;5;0;2;2214040,76;2214040,76
2021;65638;2023;DRP;2801;2023;218863;FRP;Y;B;4;4557;2023-05-29 00:00:00;2023-06-09 14:17:50;2023-06-13 00:00:00;16561;70;0;0;1;3;3;5;0;2;2346224,83;2346224,83
2021;37224;2023;DRP;4170;2023;271032;FRP;Y;B;3;626;2023-07-06 00:00:00;2023-07-10 15:44:39;2023-07-11 00:00:00;45000;55;0;0;5;3;3;5;0;1;969333,58;969333,58
2021;37224;2023;DRP;4171;2023;271034;FRP;Y;B;3;627;2023-07-06 00:00:00;2023-07-10 15:44:39;2023-07-11 00:00:00;45000;55;0;0;5;3;3;5;0;1;976800,78;976800,78
2021;65644;2023;DRP;3562;2023;227450;FRP;Y;B;3;113;2023-06-08 00:00:00;2023-06-13 18:50:35;2023-06-15 00:00:00;15179;70;0;0;1;3;3;5;0;4;4211512,89;4211512,89
2021;65644;2023;DRP;3562;2023;227450;FRP;Y;B;3;113;2023-06-08 00:00:00;2023-06-13 18:50:35;2023-06-15 00:00:00;13757;70;0;0;5;3;3;5;0;3;31111,77;31111,77
2021;65644;2023;DRP;3562;2023;227450;FRP;Y;B;3;113;2023-06-08 00:00:00;2023-06-13 18:50:35;2023-06-15 00:00:00;25462;70;0;0;1;3;3;5;0;1;255717,24;255717,24
2021;65644;2023;DRP;3562;2023;227450;FRP;Y;B;3;113;2023-06-08 00:00:00;2023-06-13 18:50:35;2023-06-15 00:00:00;16560;70;0;0;1;3;3;5;0;1;2313618,53;2313618,53
2021;65644;2023;DRP;3562;2023;227450;FRP;Y;B;3;113;2023-06-08 00:00:00;2023-06-13 18:50:35;2023-06-15 00:00:00;2768;70;0;0;1;3;3;5;0;2;2100046,9;2100046,9
2022;37659;2023;DRP;3997;2023;245970;FRP;Y;B;2;2477;2023-06-26 00:00:00;2023-06-28 09:38:36;2023-06-30 00:00:00;53970;35;0;0;85;3;3;5;0;8;2261449,85;2261449,85
2021;65644;2023;DRP;931;2023;139270;FRP;Y;B;3;95;2023-04-06 00:00:00;2023-04-20 01:12:22;2023-04-27 00:00:00;16563;70;0;0;1;3;3;5;0;4;110192,87;110192,87
