aa_ocompra;t_ocompra;n_ocompra;aa_factura;t_factura;o_factura;aa_precepcion;t_precepcion;n_precepcion;aa_formulario;t_formulario;o_formulario;f_emision;f_autorizacion;e_firma;u_firma;f_firma;f_vencimiento_factura;importe_op;importe_pago;fh_pago;c_mediopago;e_pago;importe_factura;neto
2023;OCC;67529;2023;FCG;418382;2023;PRD;332957;2023;C41;373023;2023-09-21 00:00:00;2023-09-21 00:00:00;F;FRANCHEL3;2023-09-21 17:45:35;2023-10-03 00:00:00;55762;55762;2023-10-17 12:12:03;BANCO;C;55762;54464,73
2023;OCC;67449;2023;FCG;414245;2023;PRD;332381;2023;C41;366846;2023-09-18 00:00:00;2023-09-18 00:00:00;F;JCGAUTO2;2023-09-18 12:22:50;2023-09-29 00:00:00;50760;50760;2023-10-17 12:11:58;BANCO;C;50760;49959,8
2023;OCC;67983;2023;FCG;419841;2023;PRD;337488;2023;C41;370814;2023-09-20 00:00:00;2023-09-20 00:00:00;F;RGAUTO3;2023-09-21 09:05:22;2023-10-04 00:00:00;94669419,51;94669419,51;2023-09-25 10:31:46;BANCO;C;94669419,51;90574941,33
2023;OCC;67515;2023;FCG;416442;2023;PRD;332826;2023;C41;366814;2023-09-18 00:00:00;2023-09-18 00:00:00;F;FRANCHEL3;2023-09-18 08:49:52;2023-10-02 00:00:00;24248811,43;24248811,43;2023-09-21 11:07:35;CHEQUE;C;24248811,43;201043,03
2023;OCC;70095;2023;FCG;428419;2023;PRD;347470;2023;C41;377682;2023-09-26 00:00:00;2023-09-26 00:00:00;F;GEPEREYRA;2023-09-26 13:02:59;2023-10-10 00:00:00;568889,31;568889,31;2023-10-09 10:53:15;BANCO;C;568889,31;474076,01
2023;OCC;67724;2023;FCG;414255;2023;PRD;335235;2023;C41;366821;2023-09-18 00:00:00;2023-09-18 00:00:00;F;JCGAUTO2;2023-09-18 12:22:38;2023-09-29 00:00:00;63388960,94;63388960,94;2023-09-21 11:07:34;CHEQUE;C;63388960,94;123232,2
2023;OCC;68884;2023;FCG;419816;2023;PRD;342360;2023;C41;370731;2023-09-20 00:00:00;2023-09-20 00:00:00;F;RGAUTO3;2023-09-21 09:05:07;2023-10-04 00:00:00;661960,44;661960,44;2023-10-09 10:53:14;BANCO;C;661960,44;544576,37
2023;OCC;69522;2023;FCG;426900;2023;PRD;344635;2023;C41;376449;2023-09-25 00:00:00;2023-09-25 00:00:00;F;JCGAUTO2;2023-09-25 15:17:29;2023-10-05 00:00:00;47594856,01;47594856,01;2023-10-02 14:25:40;BANCO;C;47594856,01;45893994,95
2023;OCC;69538;2023;FCG;426594;2023;PRD;344711;2023;C41;376443;2023-09-25 00:00:00;2023-09-26 00:00:00;F;CCORREA2;2023-09-26 12:36:28;2023-10-06 00:00:00;309480;309480;2023-11-07 12:42:18;BANCO;C;309480;298508,14
2023;OCC;76842;2023;FCG;512160;2023;PRD;390495;2023;C41;428394;2023-10-26 00:00:00;2023-10-26 00:00:00;F;RGAUTO3;2023-10-27 11:27:14;2023-11-09 00:00:00;68077275,81;68077275,81;2023-11-03 10:40:25;BANCO;C;68077275,81;65133292,44
2023;OCC;75402;2023;FCG;489931;2023;PRD;381966;2023;C41;416401;2023-10-20 00:00:00;2023-10-20 00:00:00;F;GEPEREYRA;2023-10-23 13:56:58;2023-11-03 00:00:00;136290;136290;2023-11-09 11:57:36;BANCO;C;136290;131736,89
2023;OCC;75397;2023;FCG;493784;2023;PRD;382258;2023;C41;423451;2023-10-24 00:00:00;2023-10-24 00:00:00;F;RGAUTO3;2023-10-25 11:58:13;2023-11-06 00:00:00;20354825,39;20354825,39;2023-11-02 11:59:46;BANCO;C;20354825,39;19271979,95
2023;OCC;75829;2023;FCG;500873;2023;PRD;383910;2023;C41;423267;2023-10-24 00:00:00;2023-10-24 00:00:00;F;RGAUTO3;2023-10-25 10:06:40;2023-11-07 00:00:00;916007,88;916007,88;2023-10-26 11:33:05;BANCO;C;916007,88;723719,34
2023;OCC;86119;2023;FCG;620382;2023;PRD;478669;2023;C41;522892;2023-12-13 00:00:00;2023-12-15 00:00:00;F;LGABELLI;2023-12-15 12:20:53;2023-12-26 00:00:00;1847362,96;1847362,96;2023-12-22 10:16:54;BANCO;C;1847362,96;1751650,98
2023;OCC;92796;2023;FCG;672164;2023;PRD;500656;2023;C41;556124;2024-03-05 00:00:00;2024-03-05 00:00:00;F;FRANCHEL3;2024-03-05 13:25:16;2024-03-19 00:00:00;7745270,86;7745270,86;2024-03-18 10:19:54;BANCO;C;7745270,86;7411519,28
2023;OCC;92889;2023;FCG;673374;2023;PRD;500833;2023;C41;557549;2024-03-19 00:00:00;2024-03-19 00:00:00;F;BUONVISO2;2024-03-21 10:21:21;2024-04-05 00:00:00;2257046,83;2257046,83;2024-05-06 11:58:01;BANCO;C;2257046,83;2093028,9
2024;OCC;67366;2024;FCG;600160;2024;PRD;466007;2024;C41;514266;2025-02-17 00:00:00;2025-02-17 00:00:00;F;RGAUTO3;2025-02-17 12:26:21;2025-02-26 00:00:00;1693858,15;1693858,15;2025-03-26 12:51:47;BANCO;C;1693858,15;1627797,19
2024;OCC;64471;2024;FCG;581568;2024;PRD;459253;2024;C41;497905;2025-01-10 00:00:00;2025-01-10 00:00:00;F;EBUSQUET;2025-01-10 20:22:15;2025-01-24 00:00:00;376993,7;376993,7;2025-01-20 10:35:23;BANCO;C;376993,7;315068,77
2024;OCC;66590;2024;FCG;590901;2024;PRD;464271;2024;C41;504950;2025-01-22 00:00:00;2025-01-22 00:00:00;F;JCGAUTO2;2025-01-23 09:14:03;2025-02-03 00:00:00;14432615,97;14432615,97;2025-01-27 11:19:14;BANCO;C;14432615,97;13967881,29
2024;OCC;64867;2024;FCG;583739;2024;PRD;460476;2024;C41;500228;2025-01-14 00:00:00;2025-01-16 00:00:00;F;LGABELLI;2025-01-17 13:11:19;2025-01-27 00:00:00;17844799,71;17844799,71;2025-01-27 11:19:09;BANCO;C;17844799,71;16895649,44
2024;OCC;67445;2024;FCG;598189;2024;PRD;466060;2024;C41;511594;2025-02-06 00:00:00;2025-02-06 00:00:00;F;RGAUTO3;2025-02-10 09:09:23;2025-02-19 00:00:00;2230241,3;2230241,3;2025-03-28 12:54:28;BANCO;C;2230241,3;2142835,84
2024;OCC;66608;2024;FCG;590731;2024;PRD;464207;2024;C41;504973;2025-01-22 00:00:00;2025-01-22 00:00:00;F;RGAUTO3;2025-01-24 14:33:20;2025-02-04 00:00:00;22050;22050;2025-02-03 11:41:11;BANCO;C;22050;21719,25
2024;OCC;67595;2024;FCG;594997;2024;PRD;466411;2024;C41;508929;2025-01-30 00:00:00;2025-01-30 00:00:00;F;JCGAUTO2;2025-01-30 10:14:05;2025-02-10 00:00:00;259980608,9;259980608,9;2025-02-18 12:20:16;BANCO;C;259980608,9;251586297,5
2024;OCC;68480;2024;FCG;605554;2024;PRD;468005;2024;C41;515560;2025-02-21 00:00:00;2025-02-21 00:00:00;F;JCGAUTO2;2025-02-21 12:57:49;2025-03-06 00:00:00;45120165,37;45120165,37;2025-03-10 10:27:10;BANCO;C;45120165,37;41972419,54
2024;OCC;69175;2024;FCG;609063;2024;PRD;469221;2024;C41;517774;2025-03-27 00:00:00;2025-04-16 00:00:00;F;RGAUTO3;2025-04-21 15:27:07;2025-04-21 00:00:00;464840,91;464840,91;2025-04-23 11:05:30;BANCO;C;464840,91;447686,72
2024;OCC;69150;2024;FCG;608834;2024;PRD;469176;2024;C41;517601;2025-03-20 00:00:00;2025-03-20 00:00:00;F;RGAUTO3;2025-03-21 08:57:05;2025-04-03 00:00:00;3129824,64;3129824,64;2025-03-27 12:17:58;BANCO;C;3129824,64;3006621,71
2024;OCC;69151;2024;FCG;608847;2024;PRD;469178;2024;C41;517525;2025-03-19 00:00:00;2025-03-19 00:00:00;F;RGAUTO3;2025-03-21 08:57:00;2025-04-03 00:00:00;6803921;6803921;2025-03-27 12:17:58;BANCO;C;6803921;6534513,33
2024;OCC;69157;2024;FCG;609434;2024;PRD;469188;2024;C41;518137;2025-04-23 00:00:00;2025-04-23 00:00:00;F;RGAUTO3;2025-04-29 11:17:30;2025-05-07 00:00:00;1229667,23;1229667,23;2025-04-30 12:13:47;BANCO;C;1229667,23;1182078
2024;OCC;69090;2024;FCG;608950;2024;PRD;469116;2024;C41;517644;2025-03-21 00:00:00;2025-03-21 00:00:00;F;RGAUTO3;2025-03-25 11:06:04;2025-04-08 00:00:00;68946,67;68946,67;2025-03-27 12:39:16;BANCO;C;68946,67;65274,26
2024;OCC;69064;2024;FCG;607587;2024;PRD;469089;2024;C41;516745;2025-03-10 00:00:00;2025-03-10 00:00:00;F;BUONVISO2;2025-03-11 10:05:02;2025-03-17 00:00:00;2459247,63;2459247,63;2025-03-21 12:12:02;BANCO;C;2459247,63;2354193,01
2024;OCC;69078;2024;FCG;607429;2024;PRD;469087;2024;C41;516169;2025-02-27 00:00:00;2025-02-27 00:00:00;F;RGAUTO3;2025-03-05 11:15:17;2025-03-14 00:00:00;24251652,81;24251652,81;2025-03-21 12:11:58;BANCO;C;24251652,81;23287940,77
2024;OCC;69082;2024;FCG;607419;2024;PRD;469091;2024;C41;516247;2025-02-28 00:00:00;2025-02-28 00:00:00;F;GEPEREYRA;2025-03-05 10:53:57;2025-03-14 00:00:00;419345,8;419345,8;2025-03-21 12:11:59;BANCO;C;838691,6;404002
2024;OCC;69059;2024;FCG;607685;2024;PRD;469036;2024;C41;516461;2025-03-05 00:00:00;2025-03-05 00:00:00;F;FRANCHEL3;2025-03-05 15:10:18;2025-03-17 00:00:00;1452482,72;1452482,72;2025-03-21 12:11:59;BANCO;C;1452482,72;1396026,91
2024;OCC;68495;2024;FCG;597814;2024;PRD;468023;2024;C41;511835;2025-02-06 00:00:00;2025-02-06 00:00:00;F;RGAUTO3;2025-02-07 09:41:59;2025-02-19 00:00:00;2844549;2844549;2025-02-10 10:48:22;BANCO;C;2844549;2732698,15
2024;OCC;69070;2024;FCG;607710;2024;PRD;469102;2024;C41;516306;2025-02-28 00:00:00;2025-02-28 00:00:00;F;RGAUTO3;2025-03-05 08:34:00;2025-03-18 00:00:00;242352;242352;2025-03-21 12:11:53;BANCO;C;242352;234051,39
2024;OCC;68913;2024;FCG;605611;2024;PRD;468837;2024;C41;515592;2025-02-21 00:00:00;2025-02-21 00:00:00;F;FRANCHEL3;2025-02-21 12:49:13;2025-03-10 00:00:00;490048,01;490048,01;2025-03-28 12:54:17;BANCO;C;490048,01;457189,3
2024;OCC;69051;2024;FCG;607133;2024;PRD;469028;2024;C41;515882;2025-02-25 00:00:00;2025-02-25 00:00:00;F;JCGAUTO2;2025-02-25 13:02:06;2025-03-10 00:00:00;287485,73;287485,73;2025-03-31 10:50:03;BANCO;C;287485,73;279545,24
2024;OCC;69067;2024;FCG;607430;2024;PRD;469039;2024;C41;516177;2025-02-27 00:00:00;2025-02-27 00:00:00;F;RGAUTO3;2025-03-05 11:15:20;2025-03-14 00:00:00;1305369,78;1305369,78;2025-03-21 12:11:58;BANCO;C;1305369,78;1254768,09
2024;OCC;69112;2024;FCG;608016;2024;PRD;469093;2024;C41;516951;2025-03-11 00:00:00;2025-03-11 00:00:00;F;FRANCHEL3;2025-03-11 12:04:19;2025-03-20 00:00:00;2219588,77;2219588,77;2025-04-09 13:00:34;BANCO;C;2219588,77;2132607,21
2025;OCC;22586;2025;FCG;91944;2025;PRD;77847;2025;C41;84261;2025-03-31 00:00:00;2025-03-31 00:00:00;F;JCGAUTO2;2025-03-31 12:09:16;2025-04-10 00:00:00;1331428,24;1331428,24;2025-04-07 09:42:39;BANCO;C;1331428,24;1289775,31
2025;OCC;24040;2025;FCG;131688;2025;PRD;97260;2025;C41;122284;2025-05-03 00:00:00;2025-05-03 00:00:00;F;RGAUTO3;2025-05-05 14:20:33;2025-05-08 00:00:00;331708,52;331708,52;2025-05-12 13:10:39;BANCO;C;331708,52;306583,78
2025;OCC;29481;2025;FCG;166694;2025;PRD;130349;2025;C41;149963;2025-05-22 00:00:00;2025-05-22 00:00:00;F;FRANCHEL3;2025-05-22 12:55:12;2025-06-03 00:00:00;137483,09;137483,09;2025-06-02 13:17:52;BANCO;C;137483,09;133355,57
2025;OCC;27776;2025;FCG;151189;2025;PRD;117524;2025;C41;131580;2025-05-09 00:00:00;2025-05-09 00:00:00;F;JCGAUTO2;2025-05-12 10:05:48;2025-05-21 00:00:00;2240769,94;2240769,94;2025-05-19 11:40:50;BANCO;C;2240769,94;2169751,29
2025;OCC;30856;2025;FCG;190881;2025;PRD;140163;2025;C41;171912;2025-06-04 00:00:00;2025-06-09 00:00:00;F;RGAUTO3;2025-06-10 09:25:55;2025-06-17 00:00:00;36485911,78;36485911,78;2025-06-17 14:19:41;BANCO;C;36485911,78;29995838,55
2025;OCC;32181;2025;FCG;189205;2025;PRD;150429;2025;C41;164215;2025-06-02 00:00:00;2025-06-02 00:00:00;F;JCGAUTO2;2025-06-02 13:53:56;2025-06-11 00:00:00;4145496,06;4145496,06;2025-06-09 11:43:27;BANCO;C;4145496,06;4012967,34
2023;OCC;92972;2023;FCG;673349;2023;PRD;500984;2023;C41;557424;2024-03-18 00:00:00;2024-03-18 00:00:00;F;RGAUTO3;2024-03-18 12:03:17;2024-04-05 00:00:00;1346094,83;1346094,83;2024-03-25 09:35:05;BANCO;C;1346094,83;1275739,21
2024;OCC;2385;2024;FCG;4606;2024;PRD;1299;2024;C41;7351;2024-02-01 00:00:00;2024-02-01 00:00:00;F;FRANCHEL3;2024-02-01 09:54:53;2024-02-14 00:00:00;2025000;2025000;2024-02-06 11:42:47;BANCO;C;2025000;1888984,5
2024;OCC;34315;2024;FCG;304099;2024;PRD;240293;2024;C41;266726;2024-07-12 00:00:00;2024-07-12 00:00:00;F;RGAUTO3;2024-07-15 12:16:55;2024-07-26 00:00:00;903956,86;903956,86;2024-09-02 12:47:05;BANCO;C;903956,86;833170,47
2024;OCC;34332;2024;FCG;294231;2024;PRD;240827;2024;C41;262159;2024-07-10 00:00:00;2024-07-10 00:00:00;F;RGAUTO3;2024-07-10 12:02:56;2024-07-23 00:00:00;10357224,37;10357224,37;2024-07-15 11:25:02;BANCO;C;10357224,37;9806895,77
2024;OCC;34689;2024;FCG;302363;2024;PRD;246753;2024;C41;265460;2024-07-11 00:00:00;2024-07-11 00:00:00;F;RGAUTO3;2024-07-12 09:23:11;2024-07-25 00:00:00;3986054,02;3986054,02;2024-07-15 11:25:07;BANCO;C;3986054,02;3788918,28
2024;OCC;34349;2024;FCG;291846;2024;PRD;241363;2024;C41;256995;2024-07-05 00:00:00;2024-07-05 00:00:00;F;RGAUTO3;2024-07-08 06:23:26;2024-07-22 00:00:00;26095151,57;26095151,57;2024-07-12 11:53:44;BANCO;C;26095151,57;24968845,66
2024;OCC;37982;2024;FCG;322354;2024;PRD;267482;2024;C41;282463;2024-07-26 00:00:00;2024-07-26 00:00:00;F;LGABELLI;2024-07-26 15:07:49;2024-08-09 00:00:00;13644094,4;13644094,4;2024-07-29 10:33:51;BANCO;C;13644094,4;11170579,5
2024;OCC;37876;2024;FCG;321463;2024;PRD;267070;2024;C41;282799;2024-07-26 00:00:00;2024-07-26 00:00:00;F;LGABELLI;2024-07-29 12:44:22;2024-08-08 00:00:00;20911646,81;20911646,81;2024-07-29 14:31:24;BANCO;C;20911646,81;17119894,01
2024;OCC;45178;2024;FCG;410387;2024;PRD;312113;2024;C41;354558;2024-09-19 00:00:00;2024-09-19 00:00:00;F;RGAUTO3;2024-09-20 08:43:05;2024-10-03 00:00:00;3370984,97;3370984,97;2024-11-15 11:08:00;BANCO;C;3370984,97;3204475,61
2024;OCC;46818;2024;FCG;411561;2024;PRD;330314;2024;C41;360516;2024-09-23 00:00:00;2024-09-23 00:00:00;F;PDIAZBOS;2024-09-24 14:35:38;2024-10-03 00:00:00;368926,85;368926,85;2024-09-30 10:53:06;BANCO;C;368926,85;357075,78
2024;OCC;46091;2024;FCG;419276;2024;PRD;322229;2024;C41;362515;2024-09-24 00:00:00;2024-09-24 00:00:00;F;BUONVISO2;2024-09-25 08:21:28;2024-10-07 00:00:00;102171,54;102171,54;2024-09-26 12:04:43;BANCO;C;102171,54;96029,4
2024;OCC;49215;2024;FCG;459766;2024;PRD;362770;2024;C41;399452;2024-10-14 00:00:00;2024-10-14 00:00:00;F;RGAUTO3;2024-10-15 10:05:49;2024-10-28 00:00:00;3030352,35;3030352,35;2024-10-28 12:08:24;BANCO;C;3030352,35;2871628,86
2024;OCC;49216;2024;FCG;452547;2024;PRD;362802;2024;C41;394528;2024-10-10 00:00:00;2024-10-10 00:00:00;F;RGAUTO3;2024-10-10 11:49:13;2024-10-25 00:00:00;2965173,92;2965173,92;2024-10-21 11:05:34;BANCO;C;2965173,92;2809922,32
2024;OCC;49218;2024;FCG;448773;2024;PRD;363002;2024;C41;392593;2024-10-09 00:00:00;2024-10-09 00:00:00;F;JCGAUTO2;2024-10-10 11:44:46;2024-10-22 00:00:00;2617292,64;2617292,64;2024-10-21 11:05:33;BANCO;C;2617292,64;2526373,38
2024;OCC;49211;2024;FCG;448768;2024;PRD;362706;2024;C41;392484;2024-10-09 00:00:00;2024-10-09 00:00:00;F;JCGAUTO2;2024-10-10 11:43:57;2024-10-22 00:00:00;48829;48829;2024-10-21 11:05:33;BANCO;C;48829;48059,23
2024;OCC;49080;2024;FCG;447942;2024;PRD;360384;2024;C41;390698;2024-10-08 00:00:00;2024-10-08 00:00:00;F;FRANCHEL3;2024-10-08 17:24:04;2024-10-23 00:00:00;136549;136549;2024-10-14 10:40:08;BANCO;C;136549;131984,68
2024;OCC;49079;2024;FCG;448840;2024;PRD;360418;2024;C41;392203;2024-10-09 00:00:00;2024-10-10 00:00:00;F;RGAUTO3;2024-10-10 11:41:58;2024-10-23 00:00:00;90579,06;90579,06;2024-10-21 12:06:52;BANCO;C;90579,06;75492,62
2024;OCC;48899;2024;FCG;449581;2024;PRD;356861;2024;C41;392015;2024-10-08 00:00:00;2024-10-08 00:00:00;F;RGAUTO3;2024-10-09 12:28:05;2024-10-23 00:00:00;5599668,38;5599668,38;2024-10-14 11:27:46;BANCO;C;5599668,38;5304091,85
2024;OCC;53062;2024;FCG;489417;2024;PRD;385809;2024;C41;423971;2024-11-07 00:00:00;2024-11-08 00:00:00;F;RGAUTO3;2024-11-12 11:51:46;2024-11-22 00:00:00;2239510,04;2239510,04;2024-11-19 13:32:02;BANCO;C;2239510,04;1859992,37
2024;OCC;51706;2024;FCG;473946;2024;PRD;380697;2024;C41;411557;2024-10-24 00:00:00;2024-10-24 00:00:00;F;GEPEREYRA;2024-10-28 15:04:51;2024-11-07 00:00:00;19111025,62;19111025,62;2024-11-04 12:08:16;BANCO;C;19111025,62;15838335,35
2024;OCC;52855;2024;FCG;482014;2024;PRD;385003;2024;C41;416834;2024-10-31 00:00:00;2024-10-31 00:00:00;F;RGAUTO3;2024-10-31 15:14:13;2024-11-14 00:00:00;855468,9;855468,9;2024-11-04 12:08:18;BANCO;C;855468,9;702984,95
2024;OCC;52844;2024;FCG;482427;2024;PRD;384970;2024;C41;416105;2024-10-30 00:00:00;2024-10-30 00:00:00;F;FRANCHEL3;2024-10-30 16:39:34;2024-11-13 00:00:00;153332,95;153332,95;2024-11-04 12:08:19;BANCO;C;153332,95;149192,48
2024;OCC;55089;2024;FCG;506860;2024;PRD;397359;2024;C41;438251;2024-11-19 00:00:00;2024-11-20 00:00:00;F;RGAUTO3;2024-11-20 08:41:14;2024-12-03 00:00:00;11705602,65;11705602,65;2024-11-28 12:20:58;BANCO;C;11705602,65;11200509,44
2024;OCC;55111;2024;FCG;506857;2024;PRD;397393;2024;C41;438885;2024-11-20 00:00:00;2024-11-20 00:00:00;F;RGAUTO3;2024-11-20 12:54:51;2024-12-03 00:00:00;32162,13;32162,13;2024-11-28 12:20:58;BANCO;C;32162,13;31679,7
2024;OCC;54925;2024;FCG;503862;2024;PRD;396759;2024;C41;436428;2024-11-19 00:00:00;2024-11-19 00:00:00;F;PDIAZBOS;2024-11-19 14:49:17;2024-11-28 00:00:00;8208,73;8208,73;2024-12-23 13:12:22;BANCO;C;8208,73;8079,32
2024;OCC;56536;2024;FCG;596675;2024;PRD;412924;2024;C41;510622;2025-02-04 00:00:00;2025-02-04 00:00:00;F;JCGAUTO2;2025-02-04 13:15:19;2025-02-13 00:00:00;487161,62;487161,62;2025-02-10 10:47:59;BANCO;C;487161,62;454504,36
2024;OCC;58578;2024;FCG;543458;2024;PRD;426791;2024;C41;467397;2024-12-06 00:00:00;2024-12-06 00:00:00;F;FRANCHEL3;2024-12-06 15:07:37;2024-12-20 00:00:00;296970,04;296970,04;2024-12-16 10:13:30;BANCO;C;296970,04;285465,19
2024;OCC;64321;2024;FCG;581578;2024;PRD;458652;2024;C41;497863;2025-01-10 00:00:00;2025-01-10 00:00:00;F;EBUSQUET;2025-01-10 20:22:12;2025-01-24 00:00:00;107352,96;107352,96;2025-01-20 10:35:17;BANCO;C;107352,96;90297,48
2021;OCC;41412;2021;FCG;296417;2021;PRD;219365;2021;C41;248697;2021-08-12 00:00:00;2021-08-12 00:00:00;F;RGAUTO3;2021-08-12 10:43:47;2021-08-25 00:00:00;923095,8;923095,8;2021-08-18 11:29:49;BANCO;C;923095,8;884501,95
2021;OCC;39823;2021;FCG;282003;2021;PRD;211186;2021;C41;234173;2021-07-30 00:00:00;2021-07-30 00:00:00;F;RGAUTO3;2021-08-01 22:41:14;2021-08-11 00:00:00;1790000;1790000;2021-08-19 11:59:26;CH_DIF;C;1790000;917497,06
2022;OCC;59681;2022;FCG;391669;2022;PRD;302874;2022;C41;336128;2022-09-29 00:00:00;2022-09-29 00:00:00;F;JCGAUTO2;2022-09-29 13:55:44;2022-11-11 00:00:00;3344916,49;3344916,49;2022-10-03 12:07:00;BANCO;C;13379665,96;951442,62
2022;OCC;76133;2022;FCG;582722;2022;PRD;447978;2022;C41;503495;2023-02-28 00:00:00;2023-02-28 00:00:00;F;RGAUTO3;2023-02-28 14:50:46;2023-03-14 00:00:00;5881106,29;5881106,29;2023-03-22 11:31:44;BANCO;C;5881106,29;5451573,61
2022;OCC;72470;2022;FCG;536710;2022;PRD;398530;2022;C41;469737;2022-12-27 00:00:00;2023-01-05 00:00:00;F;RGAUTO3;2023-01-05 12:51:01;2023-01-06 00:00:00;167955;167955;2023-04-05 12:56:15;BANCO;C;167955;160935,34
2022;OCC;85487;2022;FCG;584234;2022;PRD;453435;2022;C41;504988;2023-03-07 00:00:00;2023-03-07 00:00:00;F;FRANCHEL3;2023-03-07 16:51:22;2023-03-21 00:00:00;435923,65;435923,65;2023-03-10 10:42:00;BANCO;C;435923,65;405329,35
2022;OCC;71972;2022;FCG;520932;2022;PRD;396960;2022;C41;465652;2022-12-22 00:00:00;2022-12-22 00:00:00;F;RGAUTO3;2022-12-28 09:17:09;2022-12-29 00:00:00;34419;34419;2023-01-09 12:12:32;BANCO;C;34419;33902,71
2022;OCC;82069;2022;FCG;572212;2022;PRD;448007;2022;C41;495636;2023-01-31 00:00:00;2023-01-31 00:00:00;F;RGAUTO3;2023-02-01 08:52:54;2023-02-14 00:00:00;916027;916027;2023-02-08 10:15:43;BANCO;C;916027;885309,46
2022;OCC;82135;2022;FCG;572812;2022;PRD;448103;2022;C41;498040;2023-02-07 00:00:00;2023-02-07 00:00:00;F;RGAUTO3;2023-02-08 12:00:16;2023-02-15 00:00:00;8386,95;8386,95;2023-02-13 11:13:01;BANCO;C;8386,95;7845,27
2022;OCC;82350;2022;FCG;572216;2022;PRD;448718;2022;C41;495801;2023-01-31 00:00:00;2023-02-14 00:00:00;F;RGAUTO3;2023-02-14 13:54:33;2023-02-14 00:00:00;19010,42;19010,42;2023-04-05 12:55:18;BANCO;C;19010,42;17592,49
2022;OCC;82353;2022;FCG;577339;2022;PRD;448708;2022;C41;498008;2023-02-07 00:00:00;2023-02-07 00:00:00;F;VBERALDI;2023-02-07 11:33:15;2023-02-17 00:00:00;8181639,67;8181639,67;2023-03-06 10:47:05;BANCO;C;24544919,01;7247821,66
2022;OCC;84120;2022;FCG;581987;2022;PRD;451831;2022;C41;502675;2023-02-23 00:00:00;2023-03-01 00:00:00;F;RGAUTO3;2023-03-02 15:51:11;2023-03-08 00:00:00;712890,83;712890,83;2023-03-20 10:57:41;BANCO;C;712890,83;620275,22
2022;OCC;84346;2022;FCG;583754;2022;PRD;452138;2022;C41;504496;2023-03-06 00:00:00;2023-03-06 00:00:00;F;BUONVISO2;2023-03-07 09:18:22;2023-03-20 00:00:00;1338800,6;1338800,6;2023-04-14 10:47:37;BANCO;C;5355202,4;1282221,51
2022;OCC;84143;2022;FCG;582318;2022;PRD;451875;2022;C41;503068;2023-02-24 00:00:00;2023-02-24 00:00:00;F;RGAUTO3;2023-03-03 14:49:51;2023-03-10 00:00:00;1562516,73;1562516,73;2023-03-06 10:47:12;BANCO;C;4687550,19;1297408,83
2022;OCC;84333;2022;FCG;582837;2022;PRD;452120;2022;C41;504665;2023-03-06 00:00:00;2023-03-07 00:00:00;F;LGABELLI;2023-03-07 13:19:01;2023-03-14 00:00:00;134191,2;134191,2;2023-03-13 10:35:20;BANCO;C;134191,2;112267,62
2023;OCC;38234;2023;FCG;173533;2023;PRD;145960;2023;C41;157050;2023-05-12 00:00:00;2023-05-12 00:00:00;F;BUONVISO2;2023-05-15 11:40:51;2023-05-30 00:00:00;56877,42;56877,42;2023-07-19 14:29:58;BANCO;C;56877,42;55554,2
2023;OCC;86366;2023;FCG;661109;2023;PRD;480680;2023;C41;547744;2024-01-29 00:00:00;2024-01-29 00:00:00;F;FRANCHEL3;2024-01-29 11:45:23;2024-02-14 00:00:00;2656687,15;2656687,15;2024-02-01 13:01:01;BANCO;C;2656687,15;2463389,8
2023;OCC;33470;2023;FCG;146881;2023;PRD;119406;2023;C41;132496;2023-04-27 00:00:00;2023-04-27 00:00:00;F;RGAUTO3;2023-04-28 08:48:13;2023-05-11 00:00:00;16436963,57;16436963,57;2023-05-02 13:42:21;BANCO;C;16436963,57;13458203,08
2023;OCC;43636;2023;FCG;229861;2023;PRD;169235;2023;C41;201899;2023-06-15 00:00:00;2023-06-15 00:00:00;F;RGAUTO3;2023-06-16 14:12:56;2023-06-30 00:00:00;9541492,69;9541492,69;2023-06-26 10:41:11;BANCO;C;9541492,69;9130028,54
2023;OCC;44993;2023;FCG;234967;2023;PRD;192782;2023;C41;205795;2023-06-22 00:00:00;2023-06-22 00:00:00;F;FRANCHEL3;2023-06-22 12:30:33;2023-07-06 00:00:00;16328071,69;16328071,69;2023-07-10 11:05:24;BANCO;C;16328071,69;15622989,84
2023;OCC;46515;2023;FCG;238391;2023;PRD;191983;2023;C41;212773;2023-06-27 00:00:00;2023-06-28 00:00:00;F;RGAUTO3;2023-06-29 10:23:31;2023-07-07 00:00:00;965472;965472;2023-07-17 10:49:47;BANCO;C;965472;915390,05
2023;OCC;50833;2023;FCG;270030;2023;PRD;216806;2023;C41;240724;2023-07-11 00:00:00;2023-07-11 00:00:00;F;RGAUTO3;2023-07-11 17:35:28;2023-07-24 00:00:00;32606;32606;2023-08-16 12:04:23;BANCO;C;32606;27343,82
2023;OCC;55627;2023;FCG;350400;2023;PRD;264550;2023;C41;306995;2023-08-18 00:00:00;2023-08-18 00:00:00;F;LGABELLI;2023-08-18 14:20:12;2023-09-01 00:00:00;2245633;2245633;2023-08-23 11:16:00;BANCO;C;2245633;2176174
2023;OCC;66032;2023;FCG;396057;2023;PRD;314024;2023;C41;348021;2023-09-08 00:00:00;2023-09-08 00:00:00;F;RGAUTO3;2023-09-11 10:12:14;2023-09-22 00:00:00;16358320;16358320;2023-09-18 11:38:28;BANCO;C;16358320;15623539
