aa_ocompra;n_ocompra;aa_devengado;t_devengado;n_devengado;c_numcred;c_juris;c_sjuris;c_entidad;c_programa;c_inciso;c_pprincipal;c_pparcial;c_psparcial;c_ubica_geo;i_devengado;e_devengado
2021;65639;2025;DRP;999;15783;29;0;0;3;3;3;5;0;4;27954102,09;A
2021;65639;2025;DRP;2704;15785;29;0;0;69;3;3;5;0;8;577095,51;A
2021;65643;2025;DRP;1428;15787;20;21;0;202;3;3;5;0;4;1663387,11;A
2021;65640;2025;DRP;2309;2821;60;0;0;1;3;3;5;0;4;3819709,62;A
2021;65643;2025;DRP;2713;2821;20;21;0;1;3;3;5;0;4;11172396,52;A
2021;65645;2025;DRP;2311;2821;45;0;0;1;3;3;5;0;4;4278546;A
2021;65643;2025;DRP;1428;2821;20;21;0;1;3;3;5;0;4;10667373,85;A
2021;65644;2025;DRP;893;2821;29;0;0;1;3;3;5;0;4;22331651,12;A
2021;65641;2025;DRP;512;2823;29;0;0;7;3;3;5;0;4;20051326,47;A
2021;65641;2025;DRP;3827;2825;29;0;0;10;3;3;5;0;4;16468544,95;A
2021;65638;2025;DRP;2890;2825;55;0;0;10;3;3;5;0;4;1758635,57;A
2021;65639;2025;DRP;1426;3946;29;0;0;1;3;3;5;0;4;13840876;A
2021;65639;2025;DRP;510;3946;29;0;0;1;3;3;5;0;4;13840876;A
2021;65644;2025;DRP;465;3948;29;0;0;9;3;3;5;0;4;121028031,6;A
2021;65640;2025;DRP;2708;14168;60;0;0;1;3;3;5;0;1;12633698,14;A
2021;65644;2025;DRP;3604;14168;29;0;0;1;3;3;5;0;1;29546961,41;A
2021;65641;2025;DRP;3545;14168;29;0;0;1;3;3;5;0;1;29400269,65;A
2021;65643;2025;DRP;2713;2022;20;21;0;1;3;3;5;0;1;580712,14;A
2021;65643;2025;DRP;1428;2022;20;21;0;1;3;3;5;0;1;554462,37;A
2021;65638;2025;DRP;2668;7413;55;0;0;1;3;3;5;0;4;10742120,56;A
2021;65639;2025;DRP;2308;7413;29;0;0;1;3;3;5;0;4;4063387,66;A
2021;65642;2025;DRP;517;7413;20;21;0;1;3;3;5;0;4;4237424,79;A
2021;65644;2025;DRP;465;7413;29;0;0;1;3;3;5;0;4;12003522,46;A
2021;65641;2025;DRP;3827;7415;29;0;0;40;3;3;5;0;3;599258,19;A
2021;65644;2025;DRP;2707;7415;29;0;0;40;3;3;5;0;3;51501973,4;A
2021;65645;2025;DRP;2007;7415;45;0;0;40;3;3;5;0;3;1044897,69;A
2021;65640;2025;DRP;993;7415;60;0;0;40;3;3;5;0;3;4123975,06;A
2019;20213;2019;DRP;6076;43891;55;0;0;57;3;3;5;0;1;84660,68;A
2019;31815;2020;DRP;9000;59164;35;35;0;91;3;3;1;0;7;169233,45;X
2019;31815;2019;DRP;9458;59164;35;35;0;91;3;3;1;0;7;516844,53;X
2019;31815;2020;DRP;663;59164;35;35;0;91;3;3;1;0;7;712900,41;X
2019;31815;2020;DRP;906;59164;35;35;0;91;3;3;1;0;7;814157,74;X
2019;31898;2019;DRP;7021;59164;35;35;0;91;3;3;1;0;7;362598,17;A
2019;31898;2019;DRP;5986;59164;35;35;0;91;3;3;1;0;7;112256,69;A
2019;31815;2019;DRP;9458;44459;35;35;0;91;3;3;1;0;1;199498,37;X
2019;31815;2020;DRP;660;44459;35;35;0;91;3;3;1;0;1;464356,59;X
2019;32030;2019;DRP;5989;44459;35;35;0;91;3;3;1;0;1;245400,54;A
2019;31898;2019;DRP;5986;44459;35;35;0;91;3;3;1;0;1;157414,37;A
2019;52184;2021;DRP;61;24497;55;0;0;57;3;3;5;0;1;348444,97;X
2019;52184;2020;DRP;6920;24497;55;0;0;57;3;3;5;0;1;311227,08;A
2019;52257;2020;DRP;7686;24497;55;0;0;57;3;3;5;0;1;71034,22;A
2019;52184;2020;DRP;8039;24497;55;0;0;57;3;3;5;0;1;1270314,6;A
2019;52131;2020;DRP;8926;24497;55;0;0;57;3;3;5;0;1;58931,66;A
2019;52253;2020;DRP;6072;24497;55;0;0;57;3;3;5;0;1;448704,25;A
2019;52257;2020;DRP;6077;24497;55;0;0;57;3;3;5;0;1;63822,3;A
2019;31897;2020;DRP;4708;53010;35;0;0;91;3;3;1;0;1;4226611,86;A
2019;31898;2020;DRP;4419;53010;35;0;0;91;3;3;1;0;1;795315,79;A
2019;31815;2020;DRP;937;53010;35;35;0;91;3;3;1;0;1;1267144,13;A
2019;31815;2020;DRP;689;53010;35;35;0;91;3;3;1;0;1;1550093,61;A
2021;32665;2021;DRP;10714;9678;35;0;0;91;3;3;1;0;1;6037605,05;X
2021;32665;2021;DRP;5071;9678;35;0;0;91;3;3;1;0;1;1614092,73;X
2021;32665;2021;DRP;5075;9678;35;0;0;91;3;3;1;0;1;1606665,58;A
2021;32665;2021;DRP;5093;9678;35;0;0;91;3;3;1;0;1;781122,69;A
2019;31815;2021;DRP;1164;9678;35;0;0;91;3;3;1;0;1;1678192,42;A
2021;27271;2021;DRP;14449;60399;45;0;0;31;3;3;1;0;1;3157950,22;A
2021;32722;2021;DRP;13303;60399;45;0;0;31;3;3;1;0;1;2329392,89;A
2020;37067;2021;DRP;6521;33944;20;23;0;70;3;9;6;0;14;2450715,3;A
2019;52253;2021;DRP;9925;24507;55;0;0;57;3;3;5;0;1;725768,3;A
2019;52131;2021;DRP;8351;24507;55;0;0;57;3;3;5;0;1;136279,04;A
2019;52131;2021;DRP;6823;24507;55;0;0;57;3;3;5;0;1;155923,26;A
2019;52131;2021;DRP;6821;24507;55;0;0;57;3;3;5;0;1;139793,26;A
2019;52131;2021;DRP;6829;24507;55;0;0;57;3;3;5;0;1;1081852,06;A
2019;52253;2021;DRP;4141;24507;55;0;0;57;3;3;5;0;1;675247,19;A
2019;52257;2021;DRP;4449;24507;55;0;0;57;3;3;5;0;1;233977,27;A
2019;52131;2021;DRP;5359;24507;55;0;0;57;3;3;5;0;1;925928,8;A
2019;52253;2021;DRP;4418;24507;55;0;0;57;3;3;5;0;1;2387858,83;X
2019;52131;2021;DRP;838;24507;55;0;0;57;3;3;5;0;1;20879,26;A
2019;52253;2021;DRP;1034;24507;55;0;0;57;3;3;5;0;1;1712611,64;A
2019;52131;2021;DRP;833;24507;55;0;0;57;3;3;5;0;1;73265,03;A
2019;52257;2021;DRP;1042;24507;55;0;0;57;3;3;5;0;1;599929,62;A
2020;37067;2021;DRP;6521;42771;20;23;0;70;3;3;9;0;14;13857,72;A
2020;37073;2021;DRP;1876;42771;20;23;0;70;3;3;9;0;14;14160853,16;A
2021;37275;2021;DRP;13958;44302;55;0;0;3;3;3;5;0;1;65466,87;A
2021;37275;2021;DRP;13957;44302;55;0;0;3;3;3;5;0;1;322686,37;A
2021;37225;2021;DRP;14231;44302;55;0;0;3;3;3;5;0;1;475598,34;A
2021;37225;2021;DRP;14227;44302;55;0;0;3;3;3;5;0;1;3493653,07;A
2021;37225;2021;DRP;14136;44302;55;0;0;3;3;3;5;0;1;15778465,85;X
2021;37242;2021;DRP;14242;44302;55;0;0;3;3;3;5;0;1;3507999,81;A
2021;37243;2021;DRP;14249;44302;55;0;0;3;3;3;5;0;1;7784,56;X
2021;37243;2021;DRP;14250;44302;55;0;0;3;3;3;5;0;1;1490436,05;X
2021;37265;2021;DRP;13947;44302;55;0;0;3;3;3;5;0;1;235271,56;A
2021;37210;2021;DRP;13961;44302;55;0;0;3;3;3;5;0;1;1978411,68;A
2021;32665;2022;DRP;10905;8553;35;0;0;91;3;3;1;0;1;1409426,47;A
2021;32665;2022;DRP;2114;8553;35;0;0;91;3;3;1;0;1;6703299,61;A
2021;27271;2022;DRP;2329;15761;45;0;0;26;3;3;1;0;1;1960891,11;X
2021;27271;2022;DRP;2326;15761;45;0;0;26;3;3;1;0;1;1960891,11;X
2021;65639;2023;DRP;5043;17812;70;0;0;27;3;3;5;0;1;1365430,51;X
2021;32722;2022;DRP;12680;16060;45;0;0;31;3;3;1;0;1;1110040,66;A
2021;27271;2022;DRP;9931;16060;45;0;0;31;3;3;1;0;1;3920892,15;A
2021;27271;2022;DRP;7438;16060;45;0;0;31;3;3;1;0;1;6775844,75;A
2021;32722;2022;DRP;2208;16060;45;0;0;31;3;3;1;0;1;617446,07;A
2021;27271;2022;DRP;1159;16060;45;0;0;31;3;3;1;0;1;1850798,96;A
2021;65644;2022;DRP;6763;45124;70;0;0;1;3;3;5;0;1;1368289,38;A
2021;65643;2022;DRP;11793;45125;70;0;0;1;3;3;5;0;15;31009,77;A
2021;65643;2022;DRP;4876;45125;70;0;0;1;3;3;5;0;15;26501,53;A
2021;65639;2023;DRP;5043;45126;70;0;0;65;3;3;5;0;1;2380,51;X
2021;65639;2023;DRP;4309;45126;70;0;0;65;3;3;5;0;1;2380,51;X
2021;65644;2022;DRP;11975;45126;70;0;0;65;3;3;5;0;1;4941,12;A
2021;65639;2022;DRP;6647;45126;70;0;0;65;3;3;5;0;1;24292,53;A
2021;65644;2022;DRP;6216;45126;70;0;0;65;3;3;5;0;1;10438,87;A
2021;65642;2022;DRP;13277;45128;70;0;0;26;3;3;5;0;13;70789,39;A
2021;65642;2022;DRP;8541;45128;70;0;0;26;3;3;5;0;13;87272,66;A
2021;65644;2022;DRP;13705;60634;70;0;0;20;3;3;5;0;1;232504,03;X
2021;65645;2022;DRP;9910;60636;70;0;0;57;3;3;5;0;1;922655,59;A
2021;65639;2023;DRP;4309;66930;70;0;0;20;3;3;5;0;10;922,95;X
2021;65639;2023;DRP;2873;66930;70;0;0;20;3;3;5;0;10;922,95;X
2021;65639;2022;DRP;13704;66930;70;0;0;20;3;3;5;0;10;3617,83;A
2021;65645;2022;DRP;11083;55223;70;0;0;157;3;3;5;0;1;69557,17;A
2021;65645;2022;DRP;7488;55223;70;0;0;157;3;3;5;0;1;39189,06;A
2021;65639;2022;DRP;6885;55257;70;0;0;1;3;3;5;0;10;57478,7;A
2021;65640;2022;DRP;6772;56289;70;0;0;1;3;3;5;0;5;345490,57;A
2021;65642;2022;DRP;6050;56291;70;0;0;1;3;3;5;0;13;18082,46;A
2021;65642;2022;DRP;6648;56291;70;0;0;1;3;3;5;0;13;14576,55;A
2021;65644;2022;DRP;6216;46830;70;0;0;1;3;3;5;0;3;61283,23;A
2021;65639;2023;DRP;4309;46832;70;0;0;1;3;3;5;0;9;414687,5;X
2021;65639;2022;DRP;10238;46832;70;0;0;1;3;3;5;0;9;357562,83;A
2021;65639;2022;DRP;4557;46832;70;0;0;1;3;3;5;0;9;91254,1;A
2021;65642;2022;DRP;6648;46833;70;0;0;1;3;3;5;0;12;113897,72;A
2021;65640;2022;DRP;8495;57419;70;0;0;7;3;3;5;0;1;276711,06;A
2021;65638;2022;DRP;6153;57421;70;0;0;1;3;3;5;0;2;1517734;A
2021;65642;2022;DRP;12554;57422;70;0;0;57;3;3;5;0;4;1441625,67;A
2021;65644;2022;DRP;7829;57422;70;0;0;57;3;3;5;0;4;152468,91;A
2021;65639;2022;DRP;7189;57422;70;0;0;57;3;3;5;0;4;470486,76;A
2021;65642;2022;DRP;6374;57422;70;0;0;57;3;3;5;0;4;134213,63;A
2021;65644;2022;DRP;6645;57422;70;0;0;57;3;3;5;0;4;241801,56;A
2021;65644;2022;DRP;11975;47305;70;0;0;1;3;3;5;0;4;2837973,48;A
2021;65644;2022;DRP;9497;47305;70;0;0;1;3;3;5;0;4;1651209,76;A
2021;65644;2022;DRP;8424;59193;70;0;0;7;3;3;5;0;1;150272,44;A
2021;65639;2022;DRP;11099;47403;70;0;0;19;3;3;5;0;12;4402259,41;A
2021;65641;2022;DRP;13436;46123;70;0;0;1;3;3;5;0;4;279084,9;A
2021;65644;2022;DRP;10729;46123;70;0;0;1;3;3;5;0;4;115071,88;A
2021;65644;2022;DRP;8424;46123;70;0;0;1;3;3;5;0;4;350677,04;A
2021;65644;2022;DRP;6645;46123;70;0;0;1;3;3;5;0;4;1219433,53;A
2021;65642;2022;DRP;6648;46124;70;0;0;1;3;3;5;0;13;7322;A
2021;65643;2022;DRP;9089;46125;70;0;0;1;3;3;5;0;15;9261,08;A
2021;65639;2022;DRP;5912;46127;70;0;0;1;3;3;5;0;9;38927,39;A
2021;65639;2022;DRP;6479;46127;70;0;0;1;3;3;5;0;9;38927,39;A
2021;65639;2023;DRP;4309;46128;70;0;0;1;3;3;5;0;1;102862,34;X
2021;65644;2022;DRP;13705;46128;70;0;0;1;3;3;5;0;1;33615,83;X
2021;65645;2022;DRP;12424;46128;70;0;0;1;3;3;5;0;1;271801,15;A
2021;65638;2022;DRP;9081;46128;70;0;0;1;3;3;5;0;1;177588,28;A
2021;65639;2022;DRP;5912;46128;70;0;0;1;3;3;5;0;1;548226,48;A
2021;65644;2022;DRP;6216;46128;70;0;0;1;3;3;5;0;1;1454786,06;A
2021;65644;2022;DRP;6763;46128;70;0;0;1;3;3;5;0;1;173298,84;A
2021;65644;2022;DRP;6645;46130;70;0;0;1;3;3;5;0;3;12531,33;A
2021;65639;2023;DRP;5043;46131;70;0;0;1;3;3;5;0;4;16747,33;X
2021;65644;2022;DRP;13705;46131;70;0;0;1;3;3;5;0;4;1100852,39;X
2021;65639;2022;DRP;11953;46131;70;0;0;1;3;3;5;0;4;164511,05;A
2021;65641;2022;DRP;9686;46131;70;0;0;1;3;3;5;0;4;52919,24;A
2021;65639;2022;DRP;8571;46131;70;0;0;1;3;3;5;0;4;38503,59;A
2021;65641;2022;DRP;6699;46131;70;0;0;1;3;3;5;0;4;68990,05;A
2021;65644;2022;DRP;4806;46131;70;0;0;1;3;3;5;0;4;223699,53;A
2021;65640;2022;DRP;9875;46132;70;0;0;1;3;3;5;0;5;150720,91;A
2021;65640;2022;DRP;9723;46133;70;0;0;1;3;3;5;0;6;123216,17;A
2021;65642;2022;DRP;11086;46135;70;0;0;1;3;3;5;0;11;79084,65;A
2021;65642;2022;DRP;11086;46136;70;0;0;1;3;3;5;0;12;604928,3;A
2021;65642;2022;DRP;6050;46136;70;0;0;1;3;3;5;0;12;301621,23;A
2021;65642;2022;DRP;6374;46136;70;0;0;1;3;3;5;0;12;206101,2;A
2021;65643;2022;DRP;9854;46139;70;0;0;1;3;3;5;0;15;218805,01;A
2021;65645;2022;DRP;10138;46141;70;0;0;3;3;3;5;0;1;606214,62;A
2021;65644;2022;DRP;11975;46141;70;0;0;3;3;3;5;0;1;3532916,51;A
2021;65644;2022;DRP;7829;46141;70;0;0;3;3;3;5;0;1;1459053,54;A
2021;65645;2022;DRP;6107;46141;70;0;0;3;3;3;5;0;1;410496,48;A
2021;65644;2022;DRP;6216;46141;70;0;0;3;3;3;5;0;1;3853653,19;A
2021;65644;2022;DRP;4806;46141;70;0;0;3;3;3;5;0;1;1951650,19;A
2021;65640;2022;DRP;8495;59196;70;0;0;7;3;3;5;0;6;1123267,73;A
2021;65640;2022;DRP;7195;59197;70;0;0;7;3;3;5;0;7;3115635,68;A
2021;65638;2022;DRP;9719;59198;70;0;0;7;3;3;5;0;14;923955,91;A
2021;65638;2022;DRP;7489;59198;70;0;0;7;3;3;5;0;14;478614,75;A
2021;65643;2022;DRP;8886;59199;70;0;0;7;3;3;5;0;15;330405,31;A
2021;65639;2022;DRP;10238;57199;70;0;0;5;3;3;5;0;4;212423,09;A
2021;65641;2022;DRP;8543;57199;70;0;0;5;3;3;5;0;4;747908,5;A
2021;65644;2022;DRP;13705;53286;70;0;0;1;3;3;5;0;4;90757,72;X
2021;65644;2022;DRP;8751;53286;70;0;0;1;3;3;5;0;4;129590,81;A
2021;65644;2022;DRP;6763;53286;70;0;0;1;3;3;5;0;4;116970,25;A
2021;65644;2022;DRP;4806;53286;70;0;0;1;3;3;5;0;4;153853,64;A
2021;65645;2022;DRP;11357;53287;70;0;0;1;3;3;5;0;1;655492,66;A
2021;65645;2022;DRP;6107;53287;70;0;0;1;3;3;5;0;1;112784,11;A
2021;65639;2022;DRP;13704;58242;70;0;0;5;3;3;5;0;1;4426,89;A
2021;65644;2022;DRP;10729;58242;70;0;0;5;3;3;5;0;1;375,15;A
2021;65645;2022;DRP;12424;58242;70;0;0;5;3;3;5;0;1;23294,34;A
2021;65638;2022;DRP;9081;58242;70;0;0;5;3;3;5;0;1;2678,82;A
2021;65644;2022;DRP;7829;58242;70;0;0;5;3;3;5;0;1;1709,19;A
2021;65639;2022;DRP;6479;58242;70;0;0;5;3;3;5;0;1;3009,54;A
2021;65644;2022;DRP;7829;58244;70;0;0;5;3;3;5;0;3;6256,08;A
2021;65644;2022;DRP;8424;58244;70;0;0;5;3;3;5;0;3;12553,99;A
2021;65639;2023;DRP;2873;58248;70;0;0;5;3;3;5;0;9;4506,53;X
2021;65638;2022;DRP;10815;58250;70;0;0;5;3;3;5;0;14;40091,41;A
2021;65638;2022;DRP;7276;58250;70;0;0;5;3;3;5;0;14;24018,5;A
2021;65644;2022;DRP;13705;53288;70;0;0;16;3;3;5;0;4;771440,7;X
2021;65644;2022;DRP;8751;53288;70;0;0;16;3;3;5;0;4;1101521,85;A
2021;65644;2022;DRP;7829;53288;70;0;0;16;3;3;5;0;4;594164,31;A
2021;65644;2022;DRP;10729;53289;70;0;0;7;3;3;5;0;1;22355116,17;A
2021;65644;2022;DRP;6216;53289;70;0;0;7;3;3;5;0;1;15522924,21;A
2021;65644;2022;DRP;10729;53291;70;0;0;15;3;3;5;0;4;4406565,09;A
2021;65644;2022;DRP;9917;53291;70;0;0;15;3;3;5;0;4;3302011,52;A
2021;65644;2022;DRP;4806;53291;70;0;0;15;3;3;5;0;4;1107609,38;A
2021;65644;2022;DRP;13705;53292;70;0;0;1;3;3;5;0;4;865924,94;X
2021;65643;2022;DRP;11793;53292;70;0;0;1;3;3;5;0;4;87002,32;A
2021;65639;2022;DRP;6647;53292;70;0;0;1;3;3;5;0;4;2474703,58;A
2021;65639;2023;DRP;5043;53293;70;0;0;1;3;3;5;0;4;724153,58;X
2021;65639;2022;DRP;6885;53293;70;0;0;1;3;3;5;0;4;2564184,52;A
2021;65638;2022;DRP;10815;53294;70;0;0;310;3;3;5;0;14;105899,94;A
2021;65638;2022;DRP;6153;53294;70;0;0;310;3;3;5;0;14;190331,86;A
2021;65638;2022;DRP;9081;53296;70;0;0;25;3;3;5;0;14;95641,68;A
2021;65639;2022;DRP;8408;61185;70;0;0;57;3;3;5;0;8;12519517,64;A
2021;65639;2022;DRP;12548;61186;70;0;0;57;3;3;5;0;9;10045209,57;A
2021;65639;2022;DRP;9498;61186;70;0;0;57;3;3;5;0;9;9824608,77;A
2021;65639;2022;DRP;8571;61186;70;0;0;57;3;3;5;0;9;2584286,58;A
2021;65639;2023;DRP;4309;61188;70;0;0;57;3;3;5;0;11;738787,05;X
2021;65642;2023;DRP;2871;61188;70;0;0;57;3;3;5;0;11;50160,33;X
2021;65639;2022;DRP;8571;61188;70;0;0;57;3;3;5;0;11;424634,19;A
2021;65639;2022;DRP;7189;61188;70;0;0;57;3;3;5;0;11;1036232,24;A
2021;65638;2022;DRP;7489;61191;70;0;0;19;3;3;5;0;14;74668,05;A
2021;65639;2022;DRP;9498;53911;70;0;0;48;3;3;5;0;1;83208,04;A
2021;65644;2022;DRP;6216;53912;70;0;0;1;3;3;5;0;3;2937121,18;A
2021;65644;2022;DRP;6763;53912;70;0;0;1;3;3;5;0;3;1605698,24;A
2021;65644;2022;DRP;13722;53913;70;0;0;1;3;3;5;0;4;1967727,05;A
2021;65644;2022;DRP;10729;53913;70;0;0;1;3;3;5;0;4;4440818,33;A
2021;65644;2022;DRP;11975;53913;70;0;0;1;3;3;5;0;4;5589428,46;A
2021;65644;2022;DRP;8751;53913;70;0;0;1;3;3;5;0;4;343575,01;A
2021;65640;2022;DRP;9875;53914;70;0;0;1;3;3;5;0;7;833165,95;A
2021;65638;2022;DRP;9081;53915;70;0;0;1;3;3;5;0;14;1221507,2;A
2021;65638;2022;DRP;7276;53915;70;0;0;1;3;3;5;0;14;376359,42;A
2021;65638;2022;DRP;6854;53915;70;0;0;1;3;3;5;0;14;376359,42;A
2021;65641;2022;DRP;6699;53918;70;0;0;1;3;3;5;0;4;61718,52;A
2021;65644;2022;DRP;6216;53918;70;0;0;1;3;3;5;0;4;144351,08;A
2021;65639;2022;DRP;5912;53919;70;0;0;1;3;3;5;0;7;448084,02;A
2021;65639;2022;DRP;9498;53920;70;0;0;1;3;3;5;0;8;1710018,22;A
2021;65639;2022;DRP;5912;53920;70;0;0;1;3;3;5;0;8;35236,33;A
2021;65643;2022;DRP;8886;53922;70;0;0;1;3;3;5;0;14;78146,81;A
2021;65643;2022;DRP;6109;53923;70;0;0;1;3;3;5;0;15;85830,57;A
2021;65644;2022;DRP;8751;53924;70;0;0;198;3;3;5;0;4;194386,21;A
2021;65644;2022;DRP;6645;53924;70;0;0;198;3;3;5;0;4;332572,78;A
2021;65638;2022;DRP;11734;50843;70;0;0;1;3;3;5;0;12;726464,76;A
2021;65638;2022;DRP;7489;50843;70;0;0;1;3;3;5;0;12;74668,05;A
2021;65642;2022;DRP;6648;50843;70;0;0;1;3;3;5;0;12;1091130,14;A
2021;65639;2023;DRP;2873;50941;70;0;0;26;3;3;5;0;1;140744,96;X
2021;65639;2022;DRP;13704;50941;70;0;0;26;3;3;5;0;1;551702,08;A
2021;65644;2022;DRP;8751;50941;70;0;0;26;3;3;5;0;1;149735,5;A
2021;65644;2022;DRP;8424;50941;70;0;0;26;3;3;5;0;1;162075,7;A
2021;65639;2022;DRP;6647;50941;70;0;0;26;3;3;5;0;1;746754,6;A
2021;65639;2022;DRP;6885;50941;70;0;0;26;3;3;5;0;1;413629,42;A
2021;65640;2022;DRP;9723;50942;70;0;0;26;3;3;5;0;6;77155,83;A
2021;65642;2022;DRP;8541;50944;70;0;0;26;3;3;5;0;13;47654,22;A
2021;65638;2022;DRP;11734;50945;70;0;0;26;3;3;5;0;14;607556,7;A
2021;65638;2022;DRP;9719;50945;70;0;0;26;3;3;5;0;14;104234,75;A
2021;65642;2022;DRP;6648;50949;70;0;0;2;3;3;5;0;13;29287,98;A
2021;65642;2022;DRP;6374;50949;70;0;0;2;3;3;5;0;13;9083,06;A
2021;65644;2022;DRP;10729;50960;70;0;0;65;3;3;5;0;4;39916,78;A
2021;65642;2022;DRP;11004;55144;70;0;0;1;3;3;5;0;11;20384,8;A
2021;65638;2022;DRP;7489;61223;70;0;0;59;3;3;5;0;2;758816,87;A
2021;65638;2022;DRP;10815;61224;70;0;0;57;3;3;5;0;2;5967116,11;A
2021;65640;2022;DRP;11759;61227;70;0;0;7;3;3;5;0;3;44213,74;A
2021;65644;2022;DRP;11975;61227;70;0;0;7;3;3;5;0;3;1030116,4;A
2021;37242;2022;DRP;3318;54882;55;0;0;3;3;3;5;0;1;2282883,17;A
2021;65639;2023;DRP;5043;58101;70;0;0;59;3;3;5;0;9;398968,72;X
2021;65639;2022;DRP;13704;58101;70;0;0;59;3;3;5;0;9;4397529,6;A
2021;65639;2022;DRP;9498;58101;70;0;0;59;3;3;5;0;9;307982,54;A
2021;65639;2022;DRP;6479;58101;70;0;0;59;3;3;5;0;9;210066,81;A
2021;65639;2022;DRP;13704;58102;70;0;0;59;3;3;5;0;10;2848958,43;A
2021;65639;2022;DRP;8571;58102;70;0;0;59;3;3;5;0;10;1691042,43;A
2021;65642;2022;DRP;12388;58104;70;0;0;59;3;3;5;0;13;7621089,02;A
2021;65642;2022;DRP;6050;58104;70;0;0;59;3;3;5;0;13;35790,4;A
2021;65642;2022;DRP;6374;58104;70;0;0;59;3;3;5;0;13;3211,67;A
2021;65644;2023;DRP;2082;2241;70;0;0;1;3;3;5;0;1;4066424,1;A
2021;65645;2022;DRP;11083;54925;70;0;0;1;3;3;5;0;1;1435543,22;A
2021;65644;2022;DRP;8751;54925;70;0;0;1;3;3;5;0;1;420545,51;A
2021;65644;2022;DRP;9497;54925;70;0;0;1;3;3;5;0;1;565400,96;A
2021;65639;2022;DRP;6885;54925;70;0;0;1;3;3;5;0;1;134543,58;A
2021;65639;2022;DRP;4557;54925;70;0;0;1;3;3;5;0;1;304889,49;A
2021;65640;2022;DRP;11759;54926;70;0;0;1;3;3;5;0;2;398092,04;A
2021;65640;2022;DRP;10730;54928;70;0;0;1;3;3;5;0;7;119830,82;A
2021;65642;2022;DRP;13277;54929;70;0;0;1;3;3;5;0;13;452424,11;A
2021;65638;2022;DRP;10815;54930;70;0;0;1;3;3;5;0;14;310569,76;A
2021;65638;2022;DRP;11734;54930;70;0;0;1;3;3;5;0;14;2430914,08;A
2021;65638;2022;DRP;9719;54930;70;0;0;1;3;3;5;0;14;310569,76;A
2021;65638;2022;DRP;6854;54930;70;0;0;1;3;3;5;0;14;135957,92;A
2021;54913;2022;DRP;11356;27219;70;0;0;18;3;3;1;0;4;4137786,1;A
2019;52257;2022;DRP;8098;23880;55;0;0;57;3;3;5;0;1;2166130,38;A
2019;52184;2022;DRP;7079;23880;55;0;0;57;3;3;5;0;1;1918786,9;A
2019;52257;2022;DRP;5383;23880;55;0;0;57;3;3;5;0;1;1458750,51;A
2019;52131;2022;DRP;5381;23880;55;0;0;57;3;3;5;0;1;3641239,47;A
2019;52131;2022;DRP;6801;23880;55;0;0;57;3;3;5;0;1;234207,78;A
2019;52253;2022;DRP;1441;23880;55;0;0;57;3;3;5;0;1;3596901;A
2019;52253;2022;DRP;1627;23880;55;0;0;57;3;3;5;0;1;1031696,88;A
2019;52131;2022;DRP;1926;23880;55;0;0;57;3;3;5;0;1;1591824,73;A
2021;65639;2022;DRP;9498;44625;70;0;0;87;3;3;5;0;8;3684331,06;A
2021;77398;2022;DRP;2857;40028;45;0;0;71;3;3;5;0;8;1048238,56;A
2021;65644;2022;DRP;11975;59453;70;0;0;5;3;3;5;0;1;5171,15;A
2021;65644;2022;DRP;6645;59453;70;0;0;5;3;3;5;0;1;1918,21;A
2021;65639;2022;DRP;8408;54484;70;0;0;1;3;3;5;0;4;75338,74;A
2021;65639;2022;DRP;4557;54484;70;0;0;1;3;3;5;0;4;80514,96;A
2021;65640;2022;DRP;10730;59280;70;0;0;59;3;3;5;0;6;1544258,34;A
2021;65640;2022;DRP;7195;59281;70;0;0;5;3;3;5;0;6;1346,7;A
2021;65639;2022;DRP;8408;59284;70;0;0;5;3;3;5;0;8;388046,31;A
2021;65639;2022;DRP;6885;59284;70;0;0;5;3;3;5;0;8;81335,44;A
2021;65643;2022;DRP;10979;58906;70;0;0;70;3;3;5;0;4;6673,46;A
2021;65640;2022;DRP;7195;58906;70;0;0;70;3;3;5;0;4;68214,85;A
2021;65639;2022;DRP;7189;58906;70;0;0;70;3;3;5;0;4;50928,44;A
2021;65644;2022;DRP;13722;58908;70;0;0;5;3;3;5;0;4;1488,35;A
2021;65644;2022;DRP;7829;58908;70;0;0;5;3;3;5;0;4;764,22;A
2021;37275;2022;DRP;12589;45153;55;0;0;3;3;3;5;0;1;8725830,5;A
2021;37210;2022;DRP;13254;45153;55;0;0;3;3;3;5;0;1;1847709,29;A
2021;37225;2022;DRP;11272;45153;55;0;0;3;3;3;5;0;1;1771932,35;A
2021;37243;2022;DRP;11271;45153;55;0;0;3;3;3;5;0;1;8355975,64;A
2021;37224;2022;DRP;11269;45153;55;0;0;3;3;3;5;0;1;9316175,9;A
2021;37210;2022;DRP;8894;45153;55;0;0;3;3;3;5;0;1;3563025,21;A
2021;37210;2022;DRP;9088;45153;55;0;0;3;3;3;5;0;1;8971853,54;A
2021;37265;2022;DRP;7055;45153;55;0;0;3;3;3;5;0;1;5489268,91;A
2021;37275;2022;DRP;6726;45153;55;0;0;3;3;3;5;0;1;4755574,3;A
2021;37243;2022;DRP;6725;45153;55;0;0;3;3;3;5;0;1;2797900,62;A
2021;37243;2022;DRP;5112;45153;55;0;0;3;3;3;5;0;1;3346198,95;A
