aa_oca_original;n_oca_original;aa_precepcion;t_precepcion;n_precepcion;c_numcred;c_juris;c_sjuris;c_entidad;c_inciso;c_pprincipal;c_pparcial;c_ubica_geo;i_total;e_formulario
2022;33509;2022;PRD;305301;50268;45;0;0;3;3;1;1;9006840,66;A
2021;54979;2022;PRD;279746;47153;20;23;0;3;3;1;14;214412;A
2021;59528;2022;PRD;290149;44598;70;0;0;3;3;1;4;9109,62;A
2021;65642;2022;PRD;295120;39375;20;27;210;3;3;5;4;53926,95;A
2021;65642;2022;PRD;295120;46833;21;0;0;3;3;5;12;112136,5;A
2022;37659;2024;PRD;86846;8327;35;0;0;3;3;5;4;150603,3;A
2019;44929;2020;PRD;123907;16951;45;0;0;3;3;1;1;1249037,2;A
2020;37067;2022;PRD;136491;47153;20;23;0;3;3;1;14;282495,61;A
2021;65641;2022;PRD;157965;46123;60;0;0;3;3;5;4;557257,69;A
2021;65645;2022;PRD;156004;39385;45;0;0;3;3;5;4;3992917,17;A
2021;65638;2022;PRD;157981;46129;50;0;0;3;3;5;2;285856,11;A
2020;37067;2022;PRD;184925;47155;20;23;0;3;3;9;14;274426,32;A
2021;37210;2022;PRD;160550;45153;55;0;0;3;3;5;1;12535000;A
2021;65645;2022;PRD;262535;39382;45;0;0;3;3;5;1;4133419,22;A
2021;65645;2022;PRD;262535;53917;45;0;0;3;3;5;1;195011,25;A
2021;65645;2022;PRD;262535;59453;20;23;934;3;3;5;1;63082;A
2022;53374;2022;PRD;304714;52715;70;0;0;3;3;1;4;74292,21;A
2021;65638;2022;PRD;322106;57421;55;0;0;3;3;5;2;4818203,16;A
2021;65638;2022;PRD;322106;59194;20;27;210;3;3;5;2;237844,8;A
2020;37067;2023;PRD;47479;31813;20;23;0;3;3;1;14;352872,79;A
2019;52253;2020;PRD;101035;24497;55;0;0;3;3;5;1;3384360;A
2021;65641;2022;PRD;177306;39379;70;0;0;3;3;5;3;1422435;A
2021;65644;2022;PRD;192272;46128;50;0;0;3;3;5;1;1539456,15;A
2021;65642;2022;PRD;192288;45128;20;21;0;3;3;5;13;153398,83;A
2021;65642;2022;PRD;192288;48346;40;0;0;3;3;5;12;124216,82;A
2021;65642;2022;PRD;192288;50949;60;0;0;3;3;5;13;28835,1;A
2021;37242;2022;PRD;450030;45153;55;0;0;3;3;5;1;3505928,64;A
2022;50897;2023;PRD;272702;15221;45;0;0;3;3;1;8;897000;A
2021;65643;2024;PRD;381948;16960;50;0;0;3;3;5;1;274470,36;A
2021;65644;2024;PRD;363325;1973;9;0;0;3;3;5;1;2285386,95;A
2021;65644;2024;PRD;363325;13407;40;0;0;3;3;5;1;1778548,06;A
2021;65644;2024;PRD;363325;16960;50;0;0;3;3;5;1;7291290,77;A
2021;65644;2024;PRD;363325;25529;60;0;0;3;3;5;1;143716,65;A
2020;46158;2022;PRD;136469;34055;26;26;0;3;3;1;4;7311446,05;A
2021;37242;2022;PRD;182251;54882;55;0;0;3;3;5;1;8497650,88;A
2021;37265;2022;PRD;186177;54882;55;0;0;3;3;5;1;9937200;A
2021;65641;2023;PRD;123343;24216;55;0;0;3;3;5;4;6108199,8;A
2021;65641;2023;PRD;123343;34805;26;26;0;3;3;5;4;13221391,59;A
2021;65639;2023;PRD;80045;13774;40;0;0;3;3;5;9;76793,7;A
2021;65639;2023;PRD;80045;24217;55;0;0;3;3;5;8;1557803,9;A
2021;65639;2023;PRD;80045;37857;20;22;510;3;3;5;1;20138,8;A
2021;65639;2023;PRD;80045;39037;70;71;0;3;3;5;4;14101090;A
2020;46005;2023;PRD;90100;34561;26;26;0;3;3;1;4;2874637,23;A
2022;37672;2024;PRD;81622;8327;35;0;0;3;3;5;4;3203876,8;A
2021;65643;2024;PRD;89929;17002;50;0;0;3;3;5;1;1860939,72;A
2021;65643;2024;PRD;89932;2655;21;0;0;3;3;5;1;1647089,34;A
2021;65643;2024;PRD;89932;4921;29;0;0;3;3;5;1;7019911,84;A
2021;65643;2024;PRD;89932;16960;50;0;0;3;3;5;1;274470,36;A
2022;53374;2023;PRD;55986;25951;70;0;0;3;3;1;4;56322,3;A
2022;53374;2023;PRD;56327;25951;70;0;0;3;3;1;4;118271,24;A
2021;65643;2023;PRD;56609;15189;45;0;0;3;3;5;15;949514,77;A
2022;66386;2023;PRD;64741;29994;20;24;0;3;3;1;4;609360;A
2022;37659;2024;PRD;354803;9075;35;0;0;3;3;5;4;75301,65;A
2022;37672;2024;PRD;354827;9075;35;0;0;3;3;5;4;300982,24;A
2020;37067;2023;PRD;271168;31826;20;23;0;3;9;6;14;1729159,8;A
2020;37067;2023;PRD;272466;31815;20;23;0;3;3;3;14;197110,8;A
2023;26935;2023;PRD;317128;18380;50;0;0;3;3;1;1;1937119,08;A
2021;65639;2024;PRD;366241;6338;31;0;0;3;3;5;1;15780,6;A
2021;65639;2024;PRD;366241;30521;20;21;0;3;3;5;1;1768085,08;A
2024;36717;2024;PRD;380521;15478;45;0;0;3;3;1;8;3520457,7;A
2021;65640;2023;PRD;85870;7267;35;0;0;3;3;5;7;581517,8;A
2021;65640;2023;PRD;85870;25585;60;0;0;3;3;5;6;33203,39;A
2021;65640;2023;PRD;85870;31418;21;0;270;3;3;5;1;486374;A
2021;65640;2023;PRD;85870;34808;26;26;0;3;3;5;7;1756089,25;A
2021;65644;2024;PRD;87514;37497;50;0;513;3;3;5;1;19323475,58;A
2021;65644;2024;PRD;87514;38305;60;0;602;3;3;5;1;4361713,88;A
2021;65644;2024;PRD;87518;7555;35;0;0;3;3;5;1;1197572,38;A
2021;65644;2024;PRD;87518;37211;75;0;510;3;3;5;1;33928,29;A
2021;65639;2024;PRD;87719;2655;21;0;0;3;3;5;1;34817685,52;A
2021;65639;2024;PRD;87719;30385;20;21;0;3;3;5;1;127698,3;A
2021;65639;2024;PRD;87721;2655;21;0;0;3;3;5;1;34817685,52;A
2021;65639;2024;PRD;87721;30521;20;21;0;3;3;5;1;1768085,08;A
2023;84384;2024;PRD;89064;38941;55;0;0;3;3;5;1;44444760;A
2021;65638;2024;PRD;89926;30337;20;21;0;3;3;5;1;201409,38;A
2021;65643;2024;PRD;89929;2319;21;0;0;3;3;5;1;670813;A
2021;65643;2024;PRD;89929;16478;45;0;0;3;3;5;1;949514,77;A
2021;65643;2024;PRD;89929;16960;50;0;0;3;3;5;1;274470,36;A
2021;65644;2024;PRD;137057;36087;20;28;0;3;3;5;1;1961575;A
2021;65645;2024;PRD;89860;16793;45;0;0;3;3;5;1;4554835,22;A
2021;65645;2024;PRD;89860;20657;55;0;0;3;3;5;1;1135732,8;A
2021;65645;2024;PRD;89864;17002;50;0;0;3;3;5;1;193658,85;A
2021;65645;2024;PRD;89864;30521;20;21;0;3;3;5;1;207676,57;A
2021;65642;2024;PRD;89869;16793;45;0;0;3;3;5;1;750536,24;A
2021;65642;2024;PRD;89869;36554;20;28;0;3;3;5;1;37381,3;A
2021;65642;2024;PRD;89872;2319;21;0;0;3;3;5;1;4074108,88;A
2021;65641;2024;PRD;89876;2655;21;0;0;3;3;5;1;5842168,02;A
2021;65641;2024;PRD;89876;17002;50;0;0;3;3;5;1;43566,6;A
2021;65641;2024;PRD;89876;25312;60;0;0;3;3;5;1;526355;A
2021;65641;2024;PRD;89876;30385;20;21;0;3;3;5;1;1151311,5;A
2021;65641;2024;PRD;89876;32310;20;24;0;3;3;5;1;848575,8;A
2021;65641;2024;PRD;89881;25529;60;0;0;3;3;5;1;76754,3;A
2021;65640;2024;PRD;89887;16793;45;0;0;3;3;5;1;2376610,06;A
2021;65640;2024;PRD;89887;16960;50;0;0;3;3;5;1;457390,52;A
2021;65639;2024;PRD;89899;4158;24;0;0;3;3;5;1;33947,29;A
2021;65639;2023;PRD;115306;16565;50;0;0;3;3;5;6;141680;A
2021;65639;2023;PRD;115306;34809;26;26;0;3;3;5;8;22539251,5;A
2021;65639;2023;PRD;115306;39460;20;23;934;3;3;5;4;724500,23;A
2023;84680;2024;PRD;137039;38941;55;0;0;3;3;5;1;18860000;A
2021;32557;2024;PRD;124193;4847;29;0;0;3;3;1;4;637139,93;A
2021;37242;2023;PRD;316935;45000;55;0;0;3;3;5;1;8114178,04;A
2021;65640;2023;PRD;297558;15182;45;0;0;3;3;5;7;1986082,17;A
2021;65640;2023;PRD;297558;25585;60;0;0;3;3;5;6;33203,39;A
2021;65640;2023;PRD;297558;38083;50;0;513;3;3;5;4;386520,75;A
2021;65642;2023;PRD;297581;28138;20;27;210;3;3;5;11;550697,7;A
2021;65642;2023;PRD;297581;34814;26;26;0;3;3;5;13;7609011,78;A
2021;65640;2024;PRD;370588;2319;21;0;0;3;3;5;1;2633102,36;A
2021;65645;2024;PRD;370598;4921;29;0;0;3;3;5;1;7585802,08;A
2021;65643;2024;PRD;442463;16615;45;0;0;3;3;5;1;117135,94;A
2021;65643;2024;PRD;442463;17002;50;0;0;3;3;5;1;1860939,72;A
2021;65638;2022;PRD;189769;50961;20;22;510;3;3;5;14;22881,87;A
2021;65644;2022;PRD;156927;39378;20;21;0;3;3;5;4;98768,34;A
2021;65644;2022;PRD;156927;39397;60;0;602;3;3;5;4;625532,86;A
2021;32623;2022;PRD;130705;34051;26;26;0;3;3;1;1;433920,26;A
2021;32623;2022;PRD;130705;34067;26;26;0;3;3;3;4;2651250;A
2020;46023;2022;PRD;130711;34051;26;26;0;3;3;1;1;10092751,83;A
2020;349;2022;PRD;172503;34071;26;26;0;3;3;5;4;10966654,93;A
2020;349;2022;PRD;172563;34071;26;26;0;3;3;5;4;11381173,16;A
2020;349;2022;PRD;172630;34071;26;26;0;3;3;5;4;22428054;A
2023;61477;2024;PRD;118642;16457;45;0;0;3;3;1;1;10535805,79;A
2022;37628;2024;PRD;121327;8327;35;0;0;3;3;5;4;2664521,96;A
2021;65641;2024;PRD;139053;4921;29;0;0;3;3;5;1;19409076,19;A
2021;65640;2025;PRD;97668;14168;40;0;0;3;3;5;1;725340;A
2021;65640;2025;PRD;97668;24179;60;0;0;3;3;5;4;35420;A
2021;65643;2025;PRD;63316;2821;21;0;0;3;3;5;4;681450;A
2021;65643;2025;PRD;63316;6623;29;0;0;3;3;5;4;5047948,18;A
2021;65638;2024;PRD;386927;30337;20;21;0;3;3;5;1;201409,38;A
2021;32662;2024;PRD;373017;4849;29;0;0;3;3;3;4;4235279,94;A
2021;32565;2024;PRD;373053;4847;29;0;0;3;3;1;4;791253,65;A
2021;65638;2024;PRD;447891;36554;20;28;0;3;3;5;1;38920,53;A
2021;65641;2024;PRD;400883;16793;45;0;0;3;3;5;1;2071415,38;A
2021;65642;2023;PRD;130438;2775;21;0;0;3;3;5;13;2039864,3;A
2021;65642;2023;PRD;130438;34811;26;26;0;3;3;5;10;134400;A
2021;65640;2023;PRD;130487;16746;50;0;0;3;3;5;4;145684,11;A
2021;65640;2023;PRD;130487;34806;26;26;0;3;3;5;5;9256361,04;A
2021;65640;2023;PRD;130487;34807;26;26;0;3;3;5;6;661752,29;A
2021;65645;2023;PRD;130537;10534;40;0;0;3;3;5;4;21760;A
2021;65644;2023;PRD;115285;28133;20;27;210;3;3;5;3;638230,73;A
2021;65644;2023;PRD;115285;37858;20;22;510;3;3;5;4;22881,87;A
2021;65644;2023;PRD;115285;38083;50;0;513;3;3;5;4;947592,59;A
2021;65644;2023;PRD;115285;38391;60;0;602;3;3;5;3;290364,88;A
2021;65644;2023;PRD;115285;39460;20;23;934;3;3;5;4;6407,8;A
2021;65639;2023;PRD;115306;5834;26;0;0;3;3;5;4;33947,29;A
2021;65639;2023;PRD;115306;13774;40;0;0;3;3;5;9;76793,7;A
2021;65639;2025;PRD;56931;3946;24;0;0;3;3;5;4;889735;A
2021;65639;2025;PRD;56931;6623;29;0;0;3;3;5;4;52326637,62;A
2021;65639;2025;PRD;56931;15785;45;0;0;3;3;5;8;35420;A
2021;65639;2025;PRD;56931;17440;50;0;0;3;3;5;1;106260;A
2021;65642;2025;PRD;71566;17440;50;0;0;3;3;5;1;212520;A
2021;65638;2024;PRD;411330;20657;55;0;0;3;3;5;1;11348761;A
2021;65638;2024;PRD;411330;30337;20;21;0;3;3;5;1;201409,38;A
2021;65640;2024;PRD;450225;36554;20;28;0;3;3;5;1;3958,02;A
2021;32557;2024;PRD;397803;4847;29;0;0;3;3;1;4;137240,25;A
2021;65642;2024;PRD;450226;30482;20;21;0;3;3;5;1;79331,4;A
2021;65642;2024;PRD;450226;36554;20;28;0;3;3;5;1;37381,3;A
2024;64202;2025;PRD;95508;43215;45;0;0;3;3;1;1;54635736,32;A
2021;65641;2025;PRD;91101;16543;45;0;0;3;3;5;8;2054360;A
2021;65641;2025;PRD;91101;24181;60;0;0;3;3;5;4;141680;A
2021;65641;2025;PRD;91101;26262;20;28;215;3;3;5;1;2935240;A
2022;37672;2025;PRD;86463;7697;35;0;0;3;3;5;4;300982,24;A
2021;65644;2025;PRD;88910;6623;29;0;0;3;3;5;4;54882045,18;A
2021;65644;2025;PRD;88910;15783;45;0;0;3;3;5;4;734377,52;A
2021;65640;2025;PRD;174785;16543;45;0;0;3;3;5;8;2443980;A
2021;65642;2025;PRD;178169;17436;50;0;0;3;3;5;1;1831510,95;A
2021;65642;2025;PRD;178169;27894;20;21;0;3;3;5;13;205539,38;A
2014;56571;2015;PRD;1152877;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1152891;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;585317;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;585332;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;585335;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;585339;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;585344;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;585371;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;585397;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;518496;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;518509;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;518527;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;518555;3673;21;0;0;3;3;5;1;2003;A
2020;26261;2021;PRD;35725;18122;45;0;0;3;3;1;1;779832,7;A
2019;52184;2021;PRD;69046;24507;55;0;0;3;3;5;1;3180000;A
2020;37067;2021;PRD;67589;44363;20;23;0;3;3;1;14;18091,92;A
2020;37067;2021;PRD;55455;44363;20;23;0;3;3;1;14;249602,26;A
2015;24092;2015;PRD;940307;246261;55;0;0;3;3;5;1;737154,47;A
2020;37067;2021;PRD;67669;44363;20;23;0;3;3;1;14;154774,03;A
2020;37067;2021;PRD;67675;44363;20;23;0;3;3;1;14;39607,55;A
2020;46005;2021;PRD;227932;35420;26;26;0;3;3;1;4;3013344,35;A
2021;37265;2021;PRD;240253;44302;55;0;0;3;3;5;1;15910820;A
2014;56571;2015;PRD;945513;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;945575;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;945695;3673;21;0;0;3;3;5;1;2003;A
2021;32565;2021;PRD;292306;35432;26;26;0;3;3;3;4;1454402,44;A
2020;46005;2021;PRD;239107;35420;26;26;0;3;3;1;4;3097142,29;A
2019;52257;2021;PRD;289759;24507;55;0;0;3;3;5;1;1291560;A
2020;37067;2021;PRD;252672;44363;20;23;0;3;3;1;14;32629,8;A
2021;32665;2021;PRD;255140;9678;35;0;0;3;3;1;1;4591115,46;A
2021;37243;2021;PRD;284258;44302;55;0;0;3;3;5;1;14571884,3;A
2014;56571;2015;PRD;477061;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;477064;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;477085;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;477196;3673;21;0;0;3;3;5;1;2003;A
2015;24092;2015;PRD;1109355;256230;55;0;0;3;3;5;1;141997,62;A
2021;32557;2021;PRD;407450;35420;26;26;0;3;3;1;4;230183,25;A
2021;32623;2021;PRD;407461;35420;26;26;0;3;3;1;4;517463,49;A
2020;46005;2021;PRD;407304;35420;26;26;0;3;3;1;4;3030357,04;A
2021;37224;2021;PRD;367667;44302;55;0;0;3;3;5;1;316468,4;A
2021;37242;2021;PRD;404235;44302;55;0;0;3;3;5;1;16791023,92;A
2020;37067;2021;PRD;402980;42771;20;23;0;3;3;9;14;172086,82;A
2014;56571;2015;PRD;754721;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;754775;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;754812;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;754861;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;754869;3673;21;0;0;3;3;5;1;10303;A
2014;56571;2015;PRD;699750;3673;21;0;0;3;3;5;1;2003;A
2021;59528;2021;PRD;396854;56156;70;0;0;3;3;1;4;68389,08;A
2021;59528;2021;PRD;396877;56156;70;0;0;3;3;1;4;10936,51;A
2021;59528;2021;PRD;396918;56156;70;0;0;3;3;1;4;48025,6;A
2020;37067;2021;PRD;393938;45844;20;23;0;3;3;1;14;3618,38;A
2020;21781;2021;PRD;412122;15657;45;0;0;3;3;1;8;2483694,41;A
2019;52257;2019;PRD;391463;43891;55;0;0;3;3;5;1;151140;A
2019;52253;2019;PRD;390484;43891;55;0;0;3;3;5;1;3638000;A
2019;44929;2019;PRD;385221;70213;21;0;0;3;3;1;1;1249037,2;A
2014;56571;2016;PRD;170396;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;84417;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;84429;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;84438;10324;30;0;0;3;3;5;1;2003;A
2014;56571;2016;PRD;84457;10324;30;0;0;3;3;5;1;2003;A
2021;65640;2024;PRD;155617;38391;20;21;934;3;3;5;1;2367,09;A
2021;65644;2024;PRD;202961;7555;35;0;0;3;3;5;1;1197572,38;A
2021;65644;2024;PRD;202961;25529;60;0;0;3;3;5;1;143716,65;A
2021;65644;2024;PRD;202961;36087;20;28;0;3;3;5;1;1961575;A
2021;65644;2024;PRD;202961;36554;20;28;0;3;3;5;1;633814,79;A
2021;65644;2024;PRD;202961;37211;75;0;510;3;3;5;1;33928,29;A
2021;65639;2024;PRD;202987;2655;21;0;0;3;3;5;1;34817685,52;A
2014;56571;2015;PRD;1152805;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1152855;3673;21;0;0;3;3;5;1;2003;A
2021;65640;2024;PRD;205449;6338;31;0;0;3;3;5;1;220591,4;A
2021;65640;2024;PRD;205449;16793;45;0;0;3;3;5;1;2376610,06;A
2021;65643;2024;PRD;146558;2319;21;0;0;3;3;5;1;670813;A
2021;65643;2024;PRD;146558;17002;50;0;0;3;3;5;1;1860939,72;A
2021;65643;2024;PRD;146558;29466;45;0;210;3;3;5;1;616092,68;A
2021;65645;2024;PRD;155604;29458;45;0;210;3;3;5;1;987181,76;A
2021;65640;2024;PRD;155617;2319;21;0;0;3;3;5;1;2633102,36;A
2021;65640;2024;PRD;155617;7405;35;0;0;3;3;5;1;581517,8;A
2021;65644;2024;PRD;147189;32310;20;24;0;3;3;5;1;285857;A
2021;65644;2024;PRD;147189;36554;20;28;0;3;3;5;1;633814,79;A
2021;65644;2024;PRD;147189;37211;75;0;510;3;3;5;1;33928,29;A
2021;65644;2024;PRD;147189;39274;45;0;0;3;3;5;1;47783,88;A
2019;43534;2020;PRD;196531;45821;21;0;0;3;3;5;7;118009,86;A
2019;43539;2020;PRD;196532;45816;21;0;0;3;3;5;2;844086,28;A
2019;43545;2020;PRD;196533;45812;21;0;0;3;3;5;12;103190,15;A
2019;43545;2020;PRD;196533;45815;21;0;0;3;3;5;15;1362398,29;A
2019;52253;2020;PRD;156569;24497;55;0;0;3;3;5;1;953156;A
2021;65639;2024;PRD;151454;2319;21;0;0;3;3;5;1;5932495,81;A
2021;65639;2024;PRD;151454;6338;31;0;0;3;3;5;1;15780,6;A
2021;65639;2024;PRD;151454;39274;45;0;0;3;3;5;1;27601,3;A
2022;33509;2024;PRD;158927;16461;45;0;0;3;3;1;1;10174011,46;A
2019;43516;2020;PRD;198083;45808;21;0;0;3;3;5;1;24865,17;A
2014;56571;2015;PRD;930413;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;930454;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;930518;3673;21;0;0;3;3;5;1;2003;A
2021;65639;2024;PRD;440586;16960;50;0;0;3;3;5;1;4263186,73;A
2021;65639;2024;PRD;440586;25316;60;0;0;3;3;5;1;503470;A
2021;65639;2024;PRD;440586;36554;20;28;0;3;3;5;1;73555,11;A
2021;65643;2024;PRD;397457;7405;35;0;0;3;3;5;1;1095864;A
2021;65643;2024;PRD;397457;13407;40;0;0;3;3;5;1;12708,2;A
2021;65643;2024;PRD;397457;17002;50;0;0;3;3;5;1;1860939,72;A
2022;37659;2024;PRD;418807;9075;35;0;0;3;3;5;4;75301,65;A
2021;65641;2024;PRD;435652;16793;45;0;0;3;3;5;1;2071415,38;A
2021;65641;2024;PRD;435652;32310;20;24;0;3;3;5;1;848575,8;A
2024;46291;2024;PRD;441037;16457;45;0;0;3;3;1;1;182665551,5;A
2021;65638;2024;PRD;426784;39274;45;0;0;3;3;5;1;60496;A
2014;56571;2015;PRD;945746;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;930280;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;930349;3673;21;0;0;3;3;5;1;2003;A
2020;37073;2021;PRD;129191;42771;20;23;0;3;3;9;14;8516000;A
2020;46037;2021;PRD;110887;35420;26;26;0;3;3;1;4;2643195,34;A
2020;37067;2021;PRD;155182;44363;20;23;0;3;3;1;14;51334,13;A
2020;37067;2021;PRD;155188;42771;20;23;0;3;3;9;14;6192,52;A
2020;36825;2021;PRD;109489;44302;55;0;0;3;3;5;1;23728770;A
2020;37067;2021;PRD;100733;44363;20;23;0;3;3;1;14;288496,19;A
2020;36825;2021;PRD;147708;44302;55;0;0;3;3;5;1;11940154;A
2021;65643;2022;PRD;244938;39394;45;0;0;3;3;5;15;540936,68;A
2021;65643;2022;PRD;244938;53292;28;0;0;3;3;5;4;85317,32;A
2021;65643;2022;PRD;244938;58251;40;0;0;3;3;5;15;12708,2;A
2021;65642;2022;PRD;255635;48345;40;0;0;3;3;5;11;131165,02;A
2021;65642;2022;PRD;255635;50843;70;71;0;3;3;5;12;942653,68;A
2021;65642;2022;PRD;255635;50949;60;0;0;3;3;5;13;28835,1;A
2021;65639;2022;PRD;237257;44625;70;0;0;3;3;5;8;2120673,42;A
2021;65639;2022;PRD;237257;58242;40;0;0;3;3;5;1;9554,1;A
2021;65641;2022;PRD;253040;53918;45;0;0;3;3;5;4;73197,5;A
2020;37067;2022;PRD;201074;47153;20;23;0;3;3;1;14;607941,55;A
2020;46023;2022;PRD;260266;34055;26;26;0;3;3;1;4;13417555,2;A
2019;52184;2022;PRD;213436;23880;55;0;0;3;3;5;1;3498000;A
2021;65640;2022;PRD;252117;39386;45;0;0;3;3;5;5;125529,2;A
2021;65640;2022;PRD;252117;46132;50;0;0;3;3;5;5;105197,4;A
2021;65640;2022;PRD;252117;57419;21;0;270;3;3;5;1;441574;A
2021;65644;2022;PRD;252175;39384;45;0;0;3;3;5;3;297152,96;A
2021;65645;2022;PRD;252186;57419;21;0;270;3;3;5;1;556067,83;A
2021;65640;2022;PRD;198638;54928;21;0;0;3;3;5;7;24535,54;A
2021;65639;2022;PRD;199038;39398;20;21;0;3;3;5;4;1397123,78;A
2021;65639;2022;PRD;199038;53920;45;0;0;3;3;5;8;60087,5;A
2021;65644;2022;PRD;199079;53912;35;0;0;3;3;5;3;852535,45;A
2021;59528;2022;PRD;200269;44598;70;0;0;3;3;1;4;127856,61;A
2021;59528;2022;PRD;200283;44598;70;0;0;3;3;1;4;75474,8;A
2021;65643;2022;PRD;211190;39394;45;0;0;3;3;5;15;540936,68;A
2021;59528;2022;PRD;240688;44598;70;0;0;3;3;1;4;576591,19;A
2021;59528;2022;PRD;240742;44598;70;0;0;3;3;1;4;2832199,82;A
2021;65638;2022;PRD;249353;46129;50;0;0;3;3;5;2;2165055,49;A
2021;65638;2022;PRD;238652;56287;45;0;0;3;3;5;2;284050,8;A
2021;65639;2022;PRD;243043;17812;50;0;0;3;3;5;1;11551346,86;A
2021;65639;2022;PRD;243043;45126;20;22;510;3;3;5;1;20138,8;A
2021;65639;2022;PRD;243043;48335;40;0;0;3;3;5;1;10422,3;A
2021;65639;2022;PRD;243043;53920;45;0;0;3;3;5;8;51773,87;A
2021;65639;2022;PRD;243043;57422;55;0;0;3;3;5;4;709435;A
2021;65639;2022;PRD;243043;58242;40;0;0;3;3;5;1;9554,1;A
2021;65639;2022;PRD;243043;58906;40;0;0;3;3;5;4;76793,7;A
2019;43545;2019;PRD;341505;52802;35;0;0;3;3;5;1;705185,15;A
2019;43515;2019;PRD;315009;52802;35;0;0;3;3;5;1;2911966,24;A
2021;65639;2022;PRD;260792;45126;20;22;510;3;3;5;1;20138,8;A
2021;65645;2023;PRD;169175;15176;45;0;0;3;3;5;1;403618,82;A
2021;65645;2023;PRD;169175;15179;45;0;0;3;3;5;4;4073381,65;A
2021;65644;2023;PRD;186881;54884;21;0;0;3;3;5;3;3153428,79;A
2021;65644;2023;PRD;186887;52071;50;0;0;3;3;5;5;199237,5;A
2023;12751;2023;PRD;155979;46685;70;0;0;3;3;1;1;35107287,02;A
2021;65643;2023;PRD;169560;25587;60;0;0;3;3;5;13;19392,45;A
2021;32722;2023;PRD;168277;16324;45;0;0;3;3;1;1;1777619,73;A
2021;65638;2023;PRD;157423;34815;26;26;0;3;3;5;14;2456949,34;A
2022;53374;2023;PRD;159733;25952;70;0;0;3;3;1;5;72316,95;A
2022;53374;2023;PRD;159740;25949;70;0;0;3;3;1;3;1286678,41;A
2022;4;2023;PRD;133592;31937;20;23;0;3;3;5;14;4039410;A
2020;36827;2020;PRD;350135;66576;55;0;0;3;3;5;1;6967964,12;A
2020;46024;2023;PRD;45954;34561;26;26;0;3;3;1;4;9120276,85;A
2021;65638;2023;PRD;47659;13771;40;0;0;3;3;5;2;71703;A
2021;65638;2023;PRD;47659;24214;55;0;0;3;3;5;2;11348761;A
2020;37067;2023;PRD;32208;31815;20;23;0;3;3;3;14;229962,6;A
2020;37067;2023;PRD;32208;31817;20;23;0;3;3;9;14;97776,6;A
2021;59159;2023;PRD;42009;5967;26;0;0;3;3;5;4;11036120,27;A
2018;45705;2018;PRD;373489;93119;21;0;0;3;3;1;1;1192109,59;A
2021;65642;2023;PRD;51425;13763;40;0;0;3;3;5;12;51956,74;A
2021;65642;2023;PRD;51425;24216;55;0;0;3;3;5;4;1677060,64;A
2021;65642;2023;PRD;51425;34803;26;26;0;3;3;5;2;255645,72;A
2021;65639;2023;PRD;46836;2767;21;0;0;3;3;5;1;1718653,14;A
2021;65639;2023;PRD;46836;13755;40;0;0;3;3;5;1;9554,1;A
2021;65641;2023;PRD;48631;28134;20;27;210;3;3;5;4;173161,45;A
2021;65639;2023;PRD;46836;37857;20;22;510;3;3;5;1;20138,8;A
2021;65639;2023;PRD;46836;39460;20;23;934;3;3;5;4;724500,23;A
2021;65644;2023;PRD;44884;2241;9;0;0;3;3;5;1;2285386,95;A
2021;65644;2023;PRD;44884;7265;35;0;0;3;3;5;3;8365183,65;A
2021;65644;2023;PRD;44884;27123;70;0;0;3;3;5;3;1197572,38;A
